sn,day,msg_log,label,prediction,memory,processor,cpu0,asserted,deasserted,caterr,correctable,ecc,uncorrectable,detected,system,0x3b,configuration,power,0x19,state,cpu_caterr,cpu0_status,temperature,cpu1_status,mcerr,error,failure,0x7d,ierr,supply,presence,chassis_control,reset,device,unknown,bios_boot_up,0xe0,machine,boot,disabled,s4s5,transition,up,microcontroller,initiated,125,0x17,0x10,button,0x13,0xf9,event,status,going
SERVER_27570,44128, processor cpu_caterr | ierr | asserted. system boot initiated bios_boot_up | initiated by warm reset | asserted. unknown chassis_control |  | asserted. processor cpu_caterr | ierr | deasserted. system acpi power state #0x7d | s4/s5: soft-off | asserted. system acpi power state #0x7d | s0/g0: working | asserted.,0,1,0,2,0,5,1,0,0,0,0,0,3,0,0,2,0,2,2,0,0,0,0,0,0,2,2,0,0,1,1,0,1,1,0,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0
SERVER_27571,43865, processor cpu_caterr | uncorrectable machine check exception | asserted. temperature temp_dimm_def | upper critical going high | deasserted | reading 28 &gt; threshold 86 degrees c. system acpi power state #0x7d | s0/g0: working | asserted. unknown chassis_control |  | asserted. processor cpu_caterr | ierr | asserted. system boot initiated bios_boot_up | initiated by warm reset | asserted. system acpi power state #0x7d | s4/s5: soft-off | asserted. temperature temp_dimm_def | upper critical going high | asserted | reading 86 &gt; threshold 86 degrees c. processor cpu_caterr | ierr | deasserted.,0,0,0,3,0,7,2,0,0,0,1,0,3,0,0,2,0,2,3,0,2,0,0,0,0,2,2,0,0,1,1,0,1,1,0,1,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,2
SERVER_27574,43945, processor cpu_caterr | uncorrectable machine check exception | asserted. processor cpu_caterr | ierr | asserted. system acpi power state #0x7d | s0/g0: working | asserted. system acpi power state #0x7d | s4/s5: soft-off | asserted. unknown chassis_control |  | asserted. system boot initiated bios_boot_up | initiated by warm reset | asserted. temperature temp_dimm_klm | upper critical going high | deasserted | reading 85 &gt; threshold 86 degrees c. temperature temp_dimm_klm | upper critical going high | asserted | reading 121 &gt; threshold 86 degrees c. processor cpu_caterr | ierr | deasserted. temperature temp_dimm_def | upper critical going high | asserted | reading 94 &gt; threshold 86 degrees c. temperature temp_dimm_def | upper critical going high | deasserted | reading 35 &gt; threshold 86 degrees c.,0,0,0,3,0,8,3,0,0,0,1,0,3,0,0,2,0,2,3,0,4,0,0,0,0,2,2,0,0,1,1,0,1,1,0,1,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,4
SERVER_27581,44040, processor cpu_caterr | uncorrectable machine check exception | asserted. oem record c3 | 000000 | 0203c0a80101. system boot initiated bios_boot_up | initiated by warm reset | asserted. system acpi power state #0x7d | s0/g0: working | asserted. unknown chassis_control |  | asserted.,0,0,0,1,0,4,0,0,0,0,1,0,2,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
SERVER_27590,43910, processor cpu_caterr | uncorrectable machine check exception | asserted. system boot initiated bios_boot_up | initiated by warm reset | asserted. processor cpu_caterr | ierr | deasserted. temperature temp_dimm_klm | upper critical going high | asserted | reading 109 &gt; threshold 86 degrees c. unknown chassis_control |  | asserted. system acpi power state #0x7d | s0/g0: working | asserted. system acpi power state #0x7d | s4/s5: soft-off | asserted. processor cpu_caterr | ierr | asserted. temperature temp_dimm_klm | upper critical going high | deasserted | reading 37 &gt; threshold 86 degrees c. temperature temp_dimm_def | upper critical going high | deasserted | reading 34 &gt; threshold 86 degrees c. temperature temp_dimm_def | upper critical going high | asserted | reading 118 &gt; threshold 86 degrees c.,0,0,0,3,0,8,3,0,0,0,1,0,3,0,0,2,0,2,3,0,4,0,0,0,0,2,2,0,0,1,1,0,1,1,0,1,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,4
SERVER_27609,43966, processor cpu_caterr | uncorrectable machine check exception | asserted. system acpi power state #0x7d | s0/g0: working | asserted. system boot initiated bios_boot_up | initiated by warm reset | asserted. oem record c3 | 000000 | 0203c0a80101.,0,0,0,1,0,3,0,0,0,0,1,0,2,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
SERVER_27611,44001, processor cpu_caterr | uncorrectable machine check exception | asserted. system boot initiated bios_boot_up | initiated by warm reset | asserted. oem record c3 | 000000 | 0203c0a80101. unknown chassis_control |  | asserted. system acpi power state #0x7d | s0/g0: working | asserted.,0,0,0,1,0,4,0,0,0,0,1,0,2,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
SERVER_27612,43973, processor cpu_caterr | uncorrectable machine check exception | asserted. oem record c3 | 000000 | 0203c0a80101. system acpi power state #0x7d | s0/g0: working | asserted. unknown chassis_control |  | asserted. system boot initiated bios_boot_up | initiated by warm reset | asserted.,0,0,0,1,0,4,0,0,0,0,1,0,2,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
SERVER_27617,44041, processor cpu_caterr | uncorrectable machine check exception | asserted. system boot initiated bios_boot_up | initiated by warm reset | asserted. unknown chassis_control |  | asserted. system acpi power state #0x7d | s0/g0: working | asserted.,0,0,0,1,0,4,0,0,0,0,1,0,2,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
SERVER_27627,44026, processor cpu_caterr | uncorrectable machine check exception | asserted. system boot initiated bios_boot_up | initiated by warm reset | asserted. oem record c3 | 000000 | 0203c0a80101. unknown chassis_control |  | asserted. system acpi power state #0x7d | s4/s5: soft-off | asserted. system acpi power state #0x7d | s0/g0: working | asserted.,0,0,0,1,0,5,0,0,0,0,1,0,3,0,0,2,0,2,1,0,0,0,0,0,0,2,0,0,0,1,1,0,1,1,0,1,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0
SERVER_27632,43992, processor cpu_caterr | uncorrectable machine check exception | asserted. processor cpu_caterr |  | asserted. system boot initiated bios_boot_up | initiated by warm reset | asserted. system acpi power state #0x7d | s0/g0: working | asserted.,0,0,0,2,0,4,0,0,0,0,1,0,2,0,0,1,0,1,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
SERVER_2764,44024, processor cpu_caterr | state asserted | asserted. unknown #0x17 |  | asserted. unknown #0xc5 |  | asserted. microcontroller #0x16 | transition to running | asserted.,1,1,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
SERVER_2764,44116, power supply powerlimiting | state asserted | asserted. power supply powerlimiting | state deasserted | asserted. processor cpu_caterr | state asserted | asserted.,1,1,0,1,0,5,1,0,0,0,0,0,0,0,0,2,0,3,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SERVER_27640,43999, processor cpu_caterr | uncorrectable machine check exception | asserted. oem record c3 | 000000 | 0203c0a80101. system acpi power state #0x7d | s0/g0: working | asserted. oem record c3 | 000000 | 0202c0a80079.,0,0,0,1,0,2,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SERVER_27644,43957, processor cpu_caterr | uncorrectable machine check exception | asserted. unknown chassis_control |  | asserted. processor cpu_caterr | ierr | deasserted. system boot initiated bios_boot_up | initiated by warm reset | asserted. system acpi power state #0x7d | s4/s5: soft-off | asserted. system acpi power state #0x7d | s0/g0: working | asserted. processor cpu_caterr | ierr | asserted.,0,0,0,3,0,6,1,0,0,0,1,0,3,0,0,2,0,2,3,0,0,0,0,0,0,2,2,0,0,1,1,0,1,1,0,1,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0
SERVER_27646,44017, processor cpu_caterr | uncorrectable machine check exception | asserted. system acpi power state #0x7d | s4/s5: soft-off | asserted. system boot initiated bios_boot_up | initiated by warm reset | asserted. processor cpu_caterr | ierr | asserted. unknown chassis_control |  | asserted. system acpi power state #0x7d | s0/g0: working | asserted. processor cpu_caterr | ierr | deasserted.,0,0,0,3,0,6,1,0,0,0,1,0,3,0,0,2,0,2,3,0,0,0,0,0,0,2,2,0,0,1,1,0,1,1,0,1,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0
SERVER_27647,43964, button button_pressed | power button pressed | asserted. system boot initiated bios_boot_up | initiated by warm reset | asserted. power unit power on fail |  | asserted. system acpi power state #0x7d | s4/s5: soft-off | asserted. processor cpu_caterr | uncorrectable machine check exception | asserted. system acpi power state #0x7d | s0/g0: working | asserted. power supply ps4_status | power supply ac lost | asserted. power supply ps2_status | power supply ac lost | asserted. microcontroller #0x8c | device enabled | asserted. oem record c3 | 000000 | 0602c0a8010a. processor cpu_core_error | configuration error | asserted. power supply ps3_status | power supply ac lost | asserted. drive slot / bay nvmessd_0 | drive present | asserted. power supply ps4_status | presence detected | asserted. oem record c3 | 000000 | 1403c0a8010a. power supply ps1_status | power supply ac lost | deasserted. power supply ps1_status | presence detected | asserted. power supply ps2_status | predictive failure | asserted. power supply ps3_status | presence detected | asserted. power supply ps1_status | power supply ac lost | asserted. power supply ps2_status | presence detected | asserted. power supply psu redundancy | redundancy lost | asserted. oem record c2 | 001c4c | 00000c000a11.,0,0,0,2,0,19,1,0,0,0,1,4,3,0,1,21,0,2,1,0,0,0,0,1,1,2,0,16,4,0,1,1,0,1,0,1,1,0,1,0,0,1,2,0,0,0,2,0,0,0,0,0
SERVER_27650,44138, memory #0x82 | memory device disabled | asserted. memory #0x98 | memory device disabled | asserted. memory #0x94 | memory device disabled | asserted. memory #0x96 | memory device disabled | asserted. system boot initiated #0xe0 | initiated by warm reset | asserted. memory #0x80 | memory device disabled | asserted. processor cpu1_status | configuration error | asserted. processor cpu_caterr | uncorrectable machine check exception | asserted.,0,2,10,2,0,8,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,5,0,0,1,1,1,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0
SERVER_27659,44053, oem record c3 | 000000 | 0203c0a80101. unknown #0x19 |  | asserted. processor cpu_caterr | ierr | asserted.,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SERVER_27669,43952, power supply ps1_status | power supply ac lost | asserted. button button_pressed | power button pressed | asserted. microcontroller #0xec | device enabled | asserted. system acpi power state #0xc1 | s0/g0: working | asserted. system boot initiated #0xe0 | initiated by warm reset | asserted.,0,3,0,0,0,5,0,0,0,0,0,0,2,0,0,4,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,1,0,1,0,0,0,0,1,2,0,0,0,2,0,0,0,0,0
SERVER_27671,43992, processor cpu0_status | thermal trip | asserted. processor cpu0_status | thermal trip | deasserted. processor cpu_caterr | uncorrectable machine check exception | asserted. processor cpu_caterr | ierr | asserted.,0,1,0,4,0,3,1,0,0,0,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SERVER_27673,44033, management subsys health #0x8f | controller access degraded or unavailable | deasserted. management subsys health #0x8f | controller access degraded or unavailable | asserted. processor cpu_caterr | ierr | asserted. unknown sps fw health |  | asserted. unknown #0x19 |  | asserted. system boot initiated #0xe0 | initiated by warm reset | asserted. system acpi power state #0xc1 | s0/g0: working | asserted. system acpi power state #0xc1 | s4/s5: soft-off | asserted. processor cpu_caterr | ierr | deasserted.,0,0,0,2,0,7,2,0,0,0,0,0,3,0,0,2,1,2,2,0,0,0,0,0,0,0,2,0,0,0,1,0,2,0,1,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0
SERVER_27684,43997, unknown cpu0 mcerr |  | asserted. power unit pwr unit status | power off/down | asserted. unknown cpu0 caterr |  | asserted. unknown cpu0 mcerr |  | deasserted. power unit pwr unit status | power off/down | deasserted. unknown cpu0 caterr |  | deasserted. system event #0xff | timestamp clock sync | asserted. system boot initiated | initiated by power up | asserted.,0,1,0,0,4,5,3,2,0,0,0,0,2,0,0,5,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,1,0,2,0,0,0,0,0,0,1,2,0
SERVER_27692,43971, system event #0xff | timestamp clock sync | asserted. power unit pwr unit status | power off/down | deasserted. microcontroller #0xff |  | deasserted. power unit pwr unit status | power off/down | asserted. system boot initiated | initiated by power up | asserted.,0,3,0,0,0,3,2,0,0,0,0,0,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2,0,0,0,0,0,0,1,2,0
SERVER_27694,43939, power unit pwr unit status | power off/down | asserted. microcontroller #0xff |  | deasserted. power unit pwr unit status | power off/down | deasserted. system event #0xff | timestamp clock sync | asserted. system boot initiated | initiated by power up | asserted.,0,3,0,0,0,3,2,0,0,0,0,0,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2,0,0,0,0,0,0,1,2,0
SERVER_27697,44141, watchdog2 ipmi watchdog | power cycle | asserted. system event #0xff | timestamp clock sync | asserted. microcontroller #0x3b | transition to running | asserted. system boot initiated | initiated by power up | asserted. unknown cpu0 mcerr |  | asserted. temperature cpu0 margin | lower critical going low  | asserted | reading 0 &lt; threshold 1 degrees c. temperature cpu0 margin | lower critical going low  | deasserted | reading 100 &lt; threshold 1 degrees c. unknown cpu0 caterr |  | asserted. temperature cpu0 margin | lower non-critical going low  | asserted | reading 0 &lt; threshold 2 degrees c. temperature cpu0 margin | lower non-critical going low  | deasserted | reading 100 &lt; threshold 2 degrees c.,0,1,0,0,6,8,2,1,0,0,0,0,2,1,0,2,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,1,1,1,2,0,0,0,0,0,0,1,0,4
SERVER_27702,44156, system event #0xff | timestamp clock sync | asserted. system boot initiated | initiated by power up | asserted. unknown cpu0 caterr |  | deasserted. unknown cpu0 caterr |  | asserted. button buttonmm ev | power button pressed | asserted. microcontroller #0x3b | transition to running | asserted. button buttonmm ev | reset button pressed | asserted. system boot initiated | initiated by warm reset | asserted.,0,1,0,0,2,7,1,2,0,0,0,0,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,2,0,0,1,1,1,4,0,0,0,4,0,0,1,0,0
SERVER_27705,43953, watchdog2 ipmi watchdog | power cycle | asserted. microcontroller #0x3b | transition to running | asserted. system event #0xff | timestamp clock sync | asserted. unknown cpu0 caterr |  | asserted. temperature cpu0 margin | lower non-critical going low  | deasserted | reading 100 &lt; threshold 2 degrees c. unknown cpu0 mcerr |  | asserted. temperature cpu0 margin | lower non-critical going low  | asserted | reading 0 &lt; threshold 2 degrees c. system boot initiated | initiated by power up | asserted. temperature cpu0 margin | lower critical going low  | deasserted | reading 100 &lt; threshold 1 degrees c. temperature cpu0 margin | lower critical going low  | asserted | reading 0 &lt; threshold 1 degrees c. power unit pwr unit status | power off/down | deasserted. temperature cpu0 temp | upper non-critical going high | asserted | reading 95 &gt; threshold 91 degrees c. temperature cpu0 temp | upper critical going high | asserted | reading 95 &gt; threshold 95 degrees c. power unit pwr unit status | power off/down | asserted.,0,1,0,0,8,11,3,1,0,0,0,0,2,1,0,6,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,1,1,1,2,0,0,0,0,0,0,1,2,6
SERVER_27713,43986, system event #0xff | timestamp clock sync | asserted. watchdog2 ipmi watchdog | power cycle | asserted. microcontroller #0x3b | transition to running | asserted. temperature cpu0 margin | lower critical going low  | asserted | reading 0 &lt; threshold 1 degrees c. temperature cpu0 margin | lower critical going low  | deasserted | reading 100 &lt; threshold 1 degrees c. unknown cpu0 mcerr |  | asserted. unknown cpu0 caterr |  | asserted. system boot initiated | initiated by power up | asserted. temperature cpu0 margin | lower non-critical going low  | deasserted | reading 100 &lt; threshold 2 degrees c. temperature cpu0 margin | lower non-critical going low  | asserted | reading 0 &lt; threshold 2 degrees c.,0,1,0,0,6,8,2,1,0,0,0,0,2,1,0,2,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,1,1,1,2,0,0,0,0,0,0,1,0,4
SERVER_27716,43930, system event #0xff | timestamp clock sync | asserted. temperature cpu0 margin | lower non-critical going low  | asserted | reading 0 &lt; threshold 2 degrees c. unknown cpu0 caterr |  | asserted. unknown cpu0 mcerr |  | asserted. microcontroller #0x3b | transition to running | asserted. watchdog2 ipmi watchdog | power cycle | asserted. system boot initiated | initiated by power up | asserted. temperature cpu0 margin | lower critical going low  | deasserted | reading 100 &lt; threshold 1 degrees c. temperature cpu0 margin | lower critical going low  | asserted | reading 0 &lt; threshold 1 degrees c. temperature cpu0 margin | lower non-critical going low  | deasserted | reading 100 &lt; threshold 2 degrees c. power unit pwr unit status | power off/down | asserted. power unit pwr unit status | power off/down | deasserted.,0,1,0,0,6,9,3,1,0,0,0,0,2,1,0,6,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,1,1,1,2,0,0,0,0,0,0,1,2,4
SERVER_27728,44017, system event #0xff | timestamp clock sync | asserted. system boot initiated | initiated by power up | asserted. unknown cpu0 caterr |  | deasserted. unknown cpu0 caterr |  | asserted. memory #0x80 | parity | asserted. unknown cpu0 mcerr |  | asserted. power unit pwr unit status | power off/down | deasserted. unknown cpu0 mcerr |  | deasserted. power unit pwr unit status | power off/down | asserted.,0,1,1,0,4,6,3,2,0,0,0,0,2,0,0,5,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,1,0,2,0,0,0,0,0,0,1,2,0
SERVER_27741,44006, power unit pwr unit status | power off/down | asserted. system boot initiated | initiated by power up | asserted. power unit pwr unit status | power off/down | deasserted. system event #0xff | timestamp clock sync | asserted. unknown cpu0 caterr |  | asserted. unknown cpu0 mcerr |  | deasserted. unknown cpu0 mcerr |  | asserted. unknown cpu0 caterr |  | deasserted.,0,1,0,0,4,5,3,2,0,0,0,0,2,0,0,5,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,1,0,2,0,0,0,0,0,0,1,2,0
SERVER_27759,44157, system boot initiated | initiated by power up | asserted. unknown cpu0 mcerr |  | deasserted. unknown cpu0 caterr |  | asserted. unknown cpu0 mcerr |  | asserted. power unit pwr unit status | power off/down | deasserted. power unit pwr unit status | power off/down | asserted. system event #0xff | timestamp clock sync | asserted. unknown cpu0 caterr |  | deasserted.,0,1,0,0,4,5,3,2,0,0,0,0,2,0,0,5,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,1,0,2,0,0,0,0,0,0,1,2,0
SERVER_27760,44006, system boot initiated | initiated by power up | asserted. unknown cpu0 mcerr |  | asserted. watchdog2 ipmi watchdog | power cycle | asserted. system event #0xff | timestamp clock sync | asserted. unknown cpu0 caterr |  | asserted. microcontroller #0x3b | transition to running | asserted.,0,1,0,0,2,6,0,1,0,0,0,0,2,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,1,1,1,2,0,0,0,0,0,0,1,0,0
SERVER_27762,44085, system boot initiated | initiated by power up | asserted. power unit pwr unit status | power off/down | deasserted. system event #0xff | timestamp clock sync | asserted. power unit pwr unit status | power off/down | asserted. unknown cpu0 mcerr |  | deasserted. unknown cpu0 caterr |  | asserted. unknown cpu0 mcerr |  | asserted. unknown cpu0 caterr |  | deasserted.,0,1,0,0,4,5,3,2,0,0,0,0,2,0,0,5,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,1,0,2,0,0,0,0,0,0,1,2,0
SERVER_27776,44010, unknown cpu0 caterr |  | asserted. unknown cpu0 mcerr |  | asserted.,0,1,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SERVER_27781,43903, system event #0xff | timestamp clock sync | asserted. microcontroller #0x3b | transition to running | asserted. system boot initiated | initiated by power up | asserted. unknown cpu0 caterr |  | asserted. power unit pwr unit status | power off/down | asserted. unknown cpu0 mcerr |  | asserted. system boot initiated | initiated by warm reset | asserted. power unit pwr unit status | power off/down | deasserted.,0,1,0,0,2,7,1,1,0,0,0,0,3,1,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,0,0,0,2,0,0,1,1,1,4,0,0,0,0,0,0,1,2,0
SERVER_27782,43947, system event #0xff | timestamp clock sync | asserted. system boot initiated | initiated by warm reset | asserted.,0,3,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0
SERVER_27796,44136, system event #0xff | timestamp clock sync | asserted. processor cpu0_status | presence detected | asserted. processor cpu1_status | presence detected | asserted. power supply ps1_status | presence detected | asserted. power supply ps0_status | presence detected | asserted. system boot initiated bios_boot_up | initiated by power up | asserted. system boot initiated bios_boot_up | initiated by warm reset | asserted. processor #0x70 | configuration error | asserted.,0,0,0,3,0,8,0,0,0,0,0,4,3,0,1,3,0,0,0,1,0,1,0,1,0,0,0,2,4,0,1,0,0,2,0,0,2,0,0,0,1,0,4,0,0,0,0,0,0,1,0,0
SERVER_2874,43861, processor cpu1_status | thermal trip | asserted. system acpi power state acpi_pwr_status | s0/g0: working | asserted. temperature cpu1_margin_temp | lower critical going low  | deasserted | reading 57 &lt; threshold 1 degrees c. system boot initiated bios_boot_up | initiated by power up | asserted. os boot #0xe9 | boot completed - device not specified | asserted. processor cpu_caterr | state deasserted | asserted. system event #0x10 | timestamp clock sync | asserted. event logging disabled sel_status | log area reset/cleared | asserted. system acpi power state acpi_pwr_status | s4/s5: soft-off | asserted. temperature cpu1_margin_temp | lower non-critical going low  | deasserted | reading 57 &lt; threshold 2 degrees c.,0,0,0,2,0,8,3,0,0,0,0,0,4,0,0,3,0,3,1,0,2,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,3,1,1,0,1,0,2,0,0,1,0,0,0,2,0,2
SERVER_2892,44003, os boot #0xe9 | boot completed - device not specified | asserted. unknown #0x17 |  | asserted. microcontroller #0x16 | transition to running | asserted. system acpi power state acpi_pwr_status | s4/s5: soft-off | asserted. system acpi power state acpi_pwr_status | s0/g0: working | asserted. processor cpu_caterr | state asserted | asserted. system boot initiated bios_boot_up | initiated by power up | asserted.,1,1,0,1,0,8,0,0,0,0,0,0,3,0,0,3,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,3,0,1,1,1,1,2,0,1,0,0,0,0,0,0,0
SERVER_291,43892, memory dimm011 | presence detected | deasserted. memory dimm020 | presence detected | asserted. memory dimm000 | presence detected | asserted. memory dimm100 | presence detected | asserted. memory dimm001 | presence detected | deasserted. memory dimm111 | presence detected | asserted. memory dimm000 | presence detected | deasserted. memory dimm130 | presence detected | asserted. memory dimm001 | presence detected | asserted. system acpi power state acpi state | s4/s5: soft-off | asserted. memory dimm100 | presence detected | deasserted. memory dimm010 | presence detected | deasserted. memory dimm120 | presence detected | deasserted. memory dimm110 | presence detected | deasserted. memory dimm120 | presence detected | asserted. memory dimm130 | presence detected | deasserted. memory dimm110 | presence detected | asserted. memory dimm030 | presence detected | deasserted. memory dimm010 | presence detected | asserted. memory dimm111 | presence detected | deasserted. memory dimm101 | presence detected | asserted. memory dimm011 | presence detected | asserted. memory dimm030 | presence detected | asserted. memory dimm020 | presence detected | deasserted. system boot initiated sysrestart | system restart | asserted. memory dimm101 | presence detected | deasserted. system acpi power state acpi state | s0/g0: working | asserted.,1,3,24,0,0,15,12,0,0,0,0,24,4,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
SERVER_2939,44003, processor cpu_caterr | state asserted | asserted. processor cpu_caterr | state asserted.,1,1,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SERVER_2977,44026, system event #0x10 | timestamp clock sync | asserted. os boot #0xe9 | boot completed - device not specified | asserted. system boot initiated bios_boot_up | initiated by warm reset | asserted. processor #0xfa | configuration error | asserted.,1,1,0,1,0,4,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,3,0,0,0,0,0,2,0,0,1,0,0,0,1,0,0
SERVER_2996,44012, system event #0x10 | timestamp clock sync | asserted. processor cpu_caterr | state deasserted | asserted. system boot initiated bios_boot_up | initiated by power up | asserted. button button_pressed | state asserted | asserted. system acpi power state acpi_pwr_status | s4/s5: soft-off | asserted. microcontroller #0x16 | transition to running | asserted. system boot initiated bios_boot_up | initiated by warm reset | asserted. os boot #0xe9 | boot completed - device not specified | asserted.,1,1,0,1,0,9,1,0,0,0,0,0,4,0,0,2,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,4,0,1,1,1,1,4,0,0,1,1,0,0,1,0,0
SERVER_2996,44045, processor cpu_caterr | state asserted | asserted. unknown #0xc5 |  | asserted. unknown #0x17 |  | asserted.,1,1,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
SERVER_3037,44046, memory #0xf9 | correctable ecc | asserted. processor cpu_caterr | state asserted | asserted. unknown #0x17 |  | asserted. memory #0xf9 | uncorrectable ecc | asserted.,0,2,2,1,0,5,0,0,1,2,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0
SERVER_3120,44036, processor cpu_caterr | state asserted | asserted.,1,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SERVER_3120,44065, processor cpu_caterr | state asserted | asserted. power supply powerlimiting | state asserted | asserted.,1,1,0,1,0,4,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SERVER_3143,43994, unknown #0x17 |. processor cpu_caterr | state asserted.,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
