sn,day,msg_log,label,prediction,memory,processor,cpu0,asserted,deasserted,caterr,correctable,ecc,uncorrectable,detected,system,0x3b,configuration,power,0x19,state,cpu_caterr,cpu0_status,temperature,cpu1_status,mcerr,error,failure,0x7d,ierr,supply,presence,chassis_control,reset,device,unknown,bios_boot_up,0xe0,machine,boot,disabled,s4s5,transition,up,microcontroller,initiated,125,0x17,0x10,button,0x13,0xf9,event,status,going
SERVER_5071,2020-08-11, processor cpu1_status | configuration error | deasserted. system acpi power state acpi_pwr_status | s4/s5: soft-off | asserted. processor cpu0_status | presence detected | asserted. system acpi power state acpi_pwr_status | s0/g0: working | asserted. processor cpu1_status | presence detected | asserted. microcontroller #0x16 | transition to running | asserted. system boot initiated bios_boot_up | initiated by power up | asserted. processor cpu_caterr | state deasserted | asserted.,1,1,0,4,0,7,2,0,0,0,0,2,3,0,1,3,0,3,1,1,0,2,0,1,0,0,0,0,2,0,0,0,0,1,0,0,1,0,1,1,1,1,2,0,0,0,0,0,0,0,0,0
SERVER_5073,2020-11-23, memory cpu1f1_dimm_stat | correctable ecc | asserted.,2,2,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SERVER_5075,2020-05-19, memory cpu1a1_dimm_stat | correctable ecc | asserted.,2,2,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SERVER_5091,2020-02-17, memory #0xf9 | correctable ecc | asserted.,2,2,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
SERVER_5091,2020-03-12, system boot initiated bios_boot_up | initiated by warm reset | asserted. memory #0xf9 | uncorrectable ecc | asserted. memory #0xf9 | correctable ecc | asserted. os boot #0xe9 | boot completed - device not specified | asserted. system event #0x10 | timestamp clock sync | asserted. system acpi power state acpi_pwr_status | s0/g0: working | asserted. system boot initiated bios_boot_up | initiated by power up | asserted.,2,2,2,0,0,7,0,0,1,2,1,0,4,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,4,0,0,0,1,0,4,0,0,1,0,0,2,1,0,0
SERVER_5097,2020-01-28, microcontroller #0x16 | transition to running | asserted. system event #0x10 | timestamp clock sync | asserted. os boot #0xe9 | boot completed - device not specified | asserted. system acpi power state acpi_pwr_status | s0/g0: working | asserted. system acpi power state acpi_pwr_status | s4/s5: soft-off | asserted. memory #0xf9 | correctable ecc | asserted. system boot initiated bios_boot_up | initiated by power up | asserted. microcontroller/coprocessor #0x16 | transition to running | asserted.,2,2,1,0,0,8,0,0,1,1,0,0,4,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,3,0,1,2,1,1,2,0,0,1,0,0,1,1,0,0
SERVER_5100,2020-09-30, memory cpu1a1_dimm_stat | correctable ecc | asserted.,2,2,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SERVER_5105,2020-10-16, unknown #0x17 |  | asserted. processor cpu_caterr | state deasserted | asserted. power supply ps2_status | power supply ac lost | asserted. processor cpu1_status | configuration error | deasserted. processor cpu1_status | presence detected | asserted. system boot initiated bios_boot_up | initiated by power up | asserted. processor cpu0_status | presence detected | asserted. power supply ps2_status | power supply ac lost | deasserted. system acpi power state acpi_pwr_status | s4/s5: soft-off | asserted. processor cpu_caterr | state asserted | asserted. processor cpu1_status | configuration error | asserted. microcontroller #0x16 | transition to running | asserted. system acpi power state acpi_pwr_status | s0/g0: working | asserted.,1,1,0,6,0,12,3,0,0,0,0,2,3,0,2,7,0,4,2,1,0,3,0,2,0,0,0,4,2,0,0,0,1,1,0,0,1,0,1,1,1,1,2,0,1,0,0,0,0,0,0,0
SERVER_5107,2020-05-15, processor cpu_caterr | state deasserted | asserted. system boot initiated bios_boot_up | initiated by power up | asserted. processor cpu1_status | configuration error | deasserted. processor cpu1_status | configuration error | asserted. processor cpu_caterr | state asserted | asserted. system acpi power state acpi_pwr_status | s0/g0: working | asserted. microcontroller #0x16 | transition to running | asserted. system acpi power state acpi_pwr_status | s4/s5: soft-off | asserted. unknown #0x17 |  | asserted.,1,1,0,4,0,9,2,0,0,0,0,0,3,0,2,3,0,4,2,0,0,2,0,2,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,1,1,2,0,1,0,0,0,0,0,0,0
SERVER_5114,2020-05-16, memory cpu1b1_dimm_stat | correctable ecc | asserted.,2,2,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SERVER_5117,2020-07-27, memory cpu0e0_dimm_stat | correctable ecc | asserted.,2,2,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SERVER_5127,2020-05-09, processor #0xfa | configuration error | asserted. memory #0xf9 | correctable ecc | asserted.,2,2,1,1,0,2,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
SERVER_5127,2020-05-13, processor cpu_caterr | state deasserted | asserted. memory #0xf9 | uncorrectable ecc | asserted. system acpi power state acpi_pwr_status | s4/s5: soft-off | asserted. microcontroller #0x16 | transition to running | asserted. os boot #0xe9 | boot completed - device not specified | asserted. system acpi power state acpi_pwr_status | s0/g0: working | asserted. system boot initiated bios_boot_up | initiated by power up | asserted. system boot initiated bios_boot_up | initiated by warm reset | asserted.,1,2,1,1,0,8,1,0,0,1,1,0,4,0,0,3,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,4,0,1,1,1,1,4,0,0,0,0,0,1,0,0,0
SERVER_5128,2020-10-13, memory #0xf9 | correctable ecc | asserted. system acpi power state acpi_pwr_status | s0/g0: working | asserted. system boot initiated bios_boot_up | initiated by power up | asserted. system acpi power state acpi_pwr_status | s4/s5: soft-off | asserted. system event #0x10 | timestamp clock sync | asserted. os boot #0xe9 | boot completed - device not specified | asserted.,2,2,1,0,0,6,0,0,1,1,0,0,4,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,3,0,1,0,1,0,2,0,0,1,0,0,1,1,0,0
SERVER_5130,2020-05-29, system boot initiated bios_boot_up | initiated by power up | asserted. system acpi power state acpi_pwr_status | legacy off state | asserted. os boot #0xe9 | boot completed - device not specified | asserted. system boot initiated bios_boot_up | initiated by warm reset | asserted. system event | timestamp clock sync | asserted. system acpi power state acpi_pwr_status | legacy on state | asserted. processor cpu_caterr | state asserted | asserted. processor cpu_caterr | state deasserted | asserted.,1,1,0,2,0,9,1,0,0,0,0,0,5,0,0,3,0,6,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,4,0,0,0,1,0,4,0,0,0,0,0,0,1,0,0
SERVER_5131,2020-04-01, os boot #0xe9 | boot completed - device not specified | asserted. system event #0x10 | timestamp clock sync | asserted. system boot initiated bios_boot_up | initiated by warm reset | asserted. memory #0xf9 | uncorrectable ecc | asserted.,2,2,1,0,0,4,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,3,0,0,0,0,0,2,0,0,1,0,0,1,1,0,0
SERVER_5134,2020-11-24, memory cpu0_c3d0 | uncorrectable ecc | asserted. processor cpu1_status | configuration error | asserted. system boot initiated bios_boot_up | initiated by power up | asserted. system acpi power state acpi_pwr_status | s4/s5: soft-off | asserted. system acpi power state acpi_pwr_status | s0/g0: working | asserted.,1,0,1,1,0,5,0,0,0,1,1,0,3,0,1,3,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0
SERVER_5136,2020-02-27, event logging disabled sel_status | log area reset/cleared | asserted. system boot initiated bios_boot_up | initiated by power up | asserted. processor cpu1_status | configuration error | deasserted. memory cpu1_c3d0 | uncorrectable ecc | asserted. system acpi power state acpi_pwr_status | s0/g0: working | asserted. processor cpu0_status | configuration error | deasserted. system acpi power state acpi_pwr_status | s4/s5: soft-off | asserted. processor cpu_caterr | state asserted | asserted. memory cpu1_c3d0 | correctable ecc | deasserted. processor cpu0_status | configuration error | asserted. processor cpu_caterr | state deasserted | asserted. memory cpu1_c3d0 | correctable ecc | asserted. memory cpu1_c3d0 | uncorrectable ecc | deasserted. processor cpu1_status | configuration error | asserted.,0,0,4,6,0,11,5,0,2,4,2,0,3,0,4,3,0,4,2,2,0,2,0,4,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,2,0,0,0,0,0,0,1,0,0
SERVER_5140,2019-12-30, processor cpu0_status | configuration error | deasserted. processor cpu_caterr | state asserted | asserted. memory cpu1_c1d1 | uncorrectable ecc | asserted. system acpi power state acpi_pwr_status | s4/s5: soft-off | asserted. system acpi power state acpi_pwr_status | s0/g0: working | asserted. memory cpu1_c1d1 | uncorrectable ecc | deasserted. processor cpu0_status | configuration error | asserted. processor cpu_caterr | state deasserted | asserted. system boot initiated bios_boot_up | initiated by power up | asserted.,2,2,2,4,0,8,3,0,0,2,2,0,3,0,2,3,0,4,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0
SERVER_5141,2020-04-13, power supply psu0_status | presence detected | asserted. microcontroller bmc_boot_up | device enabled | asserted. processor cpu1_status | presence detected | asserted. processor cpu0_status | presence detected | asserted. system acpi power state acpi_pwr_status | s0/g0: working | asserted. power supply psu1_status | presence detected | asserted.,3,3,0,2,0,6,0,0,0,0,0,4,1,0,0,3,0,1,0,1,0,1,0,0,0,0,0,2,4,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
SERVER_5142,2020-09-23, power supply psu0_status | failure detected | asserted.,3,3,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SERVER_5147,2020-08-31, memory cpu0e1_dimm_stat | correctable ecc | asserted.,2,2,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SERVER_5150,2020-10-19, processor cpu_caterr | state asserted | asserted. processor cpu0_status | configuration error | asserted. processor cpu1_status | configuration error | asserted. memory cpu1d1_dimm_stat | uncorrectable ecc | asserted. memory cpu1e0_dimm_stat | uncorrectable ecc | asserted.,2,2,2,3,0,6,0,0,0,2,2,0,0,0,2,0,0,1,1,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SERVER_5155,2020-03-14, processor cpu_caterr | state deasserted | asserted. system acpi power state acpi_pwr_status | s4/s5: soft-off | asserted. processor cpu1_status | presence detected | asserted. system boot initiated bios_boot_up | initiated by power up | asserted. unknown #0x17 |  | asserted. processor cpu0_status | presence detected | asserted. system acpi power state acpi_pwr_status | s0/g0: working | asserted. microcontroller #0x16 | transition to running | asserted. memory cpu1a1_dimm_stat | correctable ecc | deasserted. processor cpu_caterr | state asserted | asserted.,1,1,1,4,0,10,2,0,1,1,0,2,3,0,0,3,0,4,2,1,0,1,0,0,0,0,0,0,2,0,0,0,1,1,0,0,1,0,1,1,1,1,2,0,1,0,0,0,0,0,0,0
SERVER_5158,2020-07-03, processor cpu0_status | presence detected | asserted. unknown #0x17 |  | asserted. system boot initiated bios_boot_up | initiated by power up | asserted. processor cpu1_status | presence detected | asserted. system acpi power state acpi_pwr_status | s0/g0: working | asserted. system acpi power state acpi_pwr_status | s4/s5: soft-off | asserted. microcontroller #0x16 | transition to running | asserted. processor cpu_caterr | state deasserted | asserted.,1,1,0,3,0,8,1,0,0,0,0,2,3,0,0,3,0,3,1,1,0,1,0,0,0,0,0,0,2,0,0,0,1,1,0,0,1,0,1,1,1,1,2,0,1,0,0,0,0,0,0,0
SERVER_5160,2020-06-09, system boot initiated bios_boot_up | initiated by power up | asserted. processor cpu0_status | configuration error | asserted. processor cpu0_status | configuration error | deasserted.,1,1,0,2,0,2,1,0,0,0,0,0,1,0,2,1,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0
SERVER_5162,2020-03-30, system acpi power state acpi_pwr_status | s4/s5: soft-off | asserted. system boot initiated bios_boot_up | initiated by power up | asserted. processor cpu_caterr | state deasserted | asserted. system acpi power state acpi_pwr_status | s0/g0: working | asserted. processor cpu1_status | configuration error | deasserted.,1,1,0,2,0,4,2,0,0,0,0,0,3,0,1,3,0,3,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0
SERVER_5164,2020-05-01, memory cpu1d0_dimm_stat | correctable ecc | asserted.,2,2,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SERVER_5174,2020-05-09, processor cpu1_status | presence detected | asserted. processor cpu0_status | configuration error | deasserted. microcontroller #0x16 | transition to running | asserted. processor cpu0_status | presence detected | asserted. system acpi power state acpi_pwr_status | s0/g0: working | asserted. system acpi power state acpi_pwr_status | s4/s5: soft-off | asserted. system boot initiated bios_boot_up | initiated by power up | asserted. processor cpu_caterr | state deasserted | asserted.,1,1,0,4,0,7,2,0,0,0,0,2,3,0,1,3,0,3,1,2,0,1,0,1,0,0,0,0,2,0,0,0,0,1,0,0,1,0,1,1,1,1,2,0,0,0,0,0,0,0,0,0
SERVER_5175,2020-09-23, memory cpu1d0_dimm_stat | correctable ecc | asserted.,2,2,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SERVER_5182,2020-09-15, processor cpu_caterr | state asserted | asserted. system boot initiated bios_boot_up | initiated by power up | asserted. system acpi power state acpi_pwr_status | s4/s5: soft-off | asserted. system acpi power state acpi_pwr_status | s0/g0: working | asserted. processor cpu_caterr | state deasserted | asserted.,1,1,0,2,0,6,1,0,0,0,0,0,3,0,0,3,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0
SERVER_5191,2020-08-03, processor cpu_caterr | state asserted | asserted. processor cpu1_status | configuration error | asserted. unknown #0x17 |  | asserted.,1,1,0,2,0,4,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
SERVER_5202,2020-01-26, processor cpu_caterr | state asserted | asserted. processor cpu1_status | configuration error | asserted. system boot initiated bios_boot_up | initiated by power up | asserted. processor cpu_caterr | state deasserted | asserted. processor cpu1_status | configuration error | deasserted. system acpi power state acpi_pwr_status | s0/g0: working | asserted. system acpi power state acpi_pwr_status | s4/s5: soft-off | asserted.,1,1,0,4,0,7,2,0,0,0,0,0,3,0,2,3,0,4,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0
SERVER_5217,2020-03-03, processor cpu_caterr | state asserted | asserted. system boot initiated bios_boot_up | initiated by power up | asserted. system acpi power state acpi_pwr_status | s0/g0: working | asserted. processor cpu_caterr | state deasserted | asserted. system acpi power state acpi_pwr_status | s4/s5: soft-off | asserted.,1,1,0,2,0,6,1,0,0,0,0,0,3,0,0,3,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0
SERVER_5218,2020-03-14, processor cpu_caterr | state asserted | asserted. os boot #0xe9 | boot completed - device not specified | asserted. system boot initiated bios_boot_up | initiated by warm reset | asserted. system acpi power state acpi_pwr_status | legacy on state | asserted. system acpi power state acpi_pwr_status | legacy off state | asserted. oem record c1 | 000000 | 0600c0a80101. system boot initiated bios_boot_up | initiated by power up | asserted. processor cpu_caterr | state deasserted | asserted.,1,1,0,2,0,8,1,0,0,0,0,0,4,0,0,3,0,6,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,4,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0
SERVER_5220,2020-05-31, memory #0xf9 | correctable ecc | asserted.,2,2,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
SERVER_5231,2020-11-11, microcontroller bmc_boot_up | device enabled | asserted. power supply ps1_status | presence detected | asserted. processor cpu0_status | presence detected | asserted. processor cpu1_status | presence detected | asserted. power supply ps2_status | presence detected | asserted. processor cpu_caterr | state asserted | asserted. system acpi power state acpi_pwr_status | s0/g0: working | asserted. unknown #0x17 |  | asserted. system acpi power state acpi_pwr_status | s4/s5: soft-off | asserted. processor cpu_caterr | state deasserted | asserted.,1,1,0,4,0,11,1,0,0,0,0,4,2,0,0,4,0,4,2,1,0,1,0,0,0,0,0,2,4,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
SERVER_5239,2020-08-18, memory cpu0a1_dimm_stat | correctable ecc | asserted.,2,2,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SERVER_5239,2020-09-07, system acpi power state acpi_pwr_status | s4/s5: soft-off | asserted. microcontroller #0x16 | transition to running | asserted. processor cpu0_status | presence detected | asserted. system boot initiated bios_boot_up | initiated by power up | asserted. processor cpu1_status | presence detected | asserted. processor cpu_caterr | state deasserted | asserted. system acpi power state acpi_pwr_status | s0/g0: working | asserted.,1,1,0,3,0,7,1,0,0,0,0,2,3,0,0,3,0,3,1,1,0,1,0,0,0,0,0,0,2,0,0,0,0,1,0,0,1,0,1,1,1,1,2,0,0,0,0,0,0,0,0,0
SERVER_5246,2020-02-24, memory cpu1d1_dimm_stat | uncorrectable ecc | asserted. processor cpu1_status | configuration error | asserted.,2,2,1,1,0,2,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SERVER_5255,2020-05-05, processor cpu0_status | presence detected | asserted. processor cpu_caterr | state deasserted | asserted. processor cpu1_status | presence detected | asserted. processor cpu_caterr | state asserted | asserted. unknown #0x17 |  | asserted. system acpi power state acpi_pwr_status | s0/g0: working | asserted. microcontroller #0x16 | transition to running | asserted. system acpi power state acpi_pwr_status | s4/s5: soft-off | asserted. system boot initiated bios_boot_up | initiated by power up | asserted.,1,1,0,4,0,10,1,0,0,0,0,2,3,0,0,3,0,4,2,1,0,1,0,0,0,0,0,0,2,0,0,0,1,1,0,0,1,0,1,1,1,1,2,0,1,0,0,0,0,0,0,0
SERVER_5257,2020-08-08, processor cpu_caterr | state asserted. system acpi power state acpi_pwr_status | s0/g0: working | asserted. watchdog 2 ipmi_watchdog | hard reset | asserted. processor cpu_caterr | state deasserted. power supply powerlimiting | state asserted. system acpi power state acpi_pwr_status | s4/s5: soft-off | asserted. power supply powerlimiting | state deasserted.,1,1,0,2,0,5,2,0,0,0,0,0,2,0,0,4,0,6,2,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
SERVER_5259,2020-06-11, system event | timestamp clock sync | asserted. os boot #0xe9 | boot completed - device not specified | asserted. system boot initiated bios_boot_up | initiated by warm reset | asserted. memory #0xf9 | uncorrectable ecc | asserted.,2,2,1,0,0,4,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,3,0,0,0,0,0,2,0,0,0,0,0,1,1,0,0
SERVER_5264,2020-11-14, memory cpu0_c2d0 | uncorrectable ecc | asserted. processor cpu0_status | configuration error | asserted.,2,2,1,1,0,2,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SERVER_5272,2020-10-11, memory cpu1_c3d0 | correctable ecc | asserted.,2,2,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SERVER_5275,2020-01-14, system boot initiated bios_boot_up | initiated by warm reset | asserted. processor cpu0_status | uncorrectable machine check exception | deasserted. processor cpu0_status | uncorrectable machine check exception | asserted.,1,1,0,2,0,2,1,0,0,0,2,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
SERVER_5277,2020-08-15, memory #0xf9 | correctable ecc | asserted. microcontroller bmc_boot_up | device enabled | asserted. system acpi power state acpi_pwr_status | s0/g0: working | asserted. power supply ps1_status | presence detected | asserted. power supply ps2_status | presence detected | asserted.,2,2,1,0,0,5,0,0,1,1,0,2,1,0,0,3,0,1,0,0,0,0,0,0,0,0,0,2,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
SERVER_528,2020-06-11, memory dimm030 | correctable ecc logging limit reached | asserted.,2,2,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SERVER_5283,2020-05-12, slot / connector pcie_status | fault status | asserted. slot / connector pcie_status | fault status | deasserted. system boot initiated bios_boot_up | initiated by power up | asserted. processor cpu1_status | configuration error | asserted. memory cpu0b1_dimm_stat | uncorrectable ecc | asserted. power supply ps1_status | presence detected | asserted. processor cpu1_status | presence detected | asserted. microcontroller bmc_boot_up | device enabled | asserted. button button_pressed | state asserted | asserted. event logging disabled sel_status | log area reset/cleared | asserted. system acpi power state acpi_pwr_status | s0/g0: working | asserted. power supply ps2_status | presence detected | asserted. processor cpu0_status | configuration error | asserted. processor cpu0_status | presence detected | asserted.,2,2,1,4,0,14,1,0,0,1,1,4,2,0,2,4,0,2,0,2,0,2,0,2,0,0,0,2,4,0,0,1,0,1,0,0,1,1,0,0,1,1,2,0,0,0,1,0,0,1,2,0
SERVER_5286,2020-01-12, system boot initiated bios_boot_up | initiated by power up | asserted. memory cpu1b1_dimm_stat | uncorrectable ecc | asserted. memory cpu1b1_dimm_stat | uncorrectable ecc | deasserted. processor cpu1_status | configuration error | deasserted. processor cpu1_status | configuration error | asserted.,2,2,2,2,0,3,2,0,0,2,2,0,1,0,2,1,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0
SERVER_5294,2020-09-08, memory cpu1d1_dimm_stat | uncorrectable ecc | asserted. processor cpu0_status | configuration error | asserted.,2,2,1,1,0,2,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SERVER_5299,2020-03-28, memory cpu0e0_dimm_stat | uncorrectable ecc | asserted. processor cpu0_status | configuration error | asserted.,2,2,1,1,0,2,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SERVER_5305,2020-04-24, memory cpu1d0_dimm_stat | correctable ecc | asserted. memory cpu1d0_dimm_stat | uncorrectable ecc | asserted. processor cpu1_status | configuration error | asserted.,0,2,2,1,0,3,0,0,1,2,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SERVER_5315,2020-10-15, memory #0xf9 | correctable ecc | asserted.,2,2,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
SERVER_5329,2020-08-25, memory cpu1f1_dimm_stat | uncorrectable ecc | asserted. processor cpu1_status | configuration error | asserted.,2,2,1,1,0,2,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SERVER_5332,2020-09-22, memory cpu0c0_dimm_stat | correctable ecc | asserted.,2,2,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SERVER_5333,2020-10-24, memory cpu1c0_dimm_stat | uncorrectable ecc | asserted. processor cpu1_status | configuration error | asserted.,2,2,1,1,0,2,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SERVER_5334,2020-09-02, memory cpu0c0_dimm_stat | uncorrectable ecc | asserted. processor cpu0_status | configuration error | asserted.,2,2,1,1,0,2,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SERVER_5337,2020-11-17, memory cpu0d0_dimm_stat | uncorrectable ecc | asserted. processor cpu0_status | configuration error | asserted. memory cpu0d0_dimm_stat | correctable ecc | asserted.,2,2,2,1,0,3,0,0,1,2,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SERVER_5338,2020-11-19, processor cpu1_status | configuration error | asserted. memory cpu1c1_dimm_stat | uncorrectable ecc | asserted.,2,2,1,1,0,2,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SERVER_5343,2020-11-25, processor cpu1_status | configuration error | asserted. memory cpu1c0_dimm_stat | uncorrectable ecc | asserted.,2,2,1,1,0,2,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
