sn,server_model,msg_cnt,fault_hour,fault_minute,msg_1_cnt,msg_2_cnt,msg_3_cnt,msg_4_cnt,msg_hour_max,msg_hour_min,msg_hour_avg,msg_hour_median,msg_hour_mode,msg_minute_max,msg_minute_min,msg_minute_avg,msg_minute_median,msg_minute_mode,msg_log,fault_time
b561b8c2a3f0,92,1,6,16,0,0,1,0,3,3,3.0,3.0,3,50,50,50.0,50.0,50, processor cpu_caterr | ierr | asserted.,2020-06-18 06:16:55
b56e81bee55d,24,5,8,0,0,0,4,0,7,0,2.8,0.0,0,55,32,37.4,33.0,33, memory #0xf9 | correctable ecc | asserted. system boot initiated bios_boot_up | initiated by warm reset | asserted. system event #0x10 | timestamp clock sync | asserted. os boot #0xe9 | boot completed - device not specified | asserted.,2020-05-05 08:00:35
b588e31c33f1,23,3,2,43,0,0,3,0,1,1,1.0,1.0,1,41,40,40.333333333333336,40.0,40, processor cpu_caterr | state asserted | asserted. processor cpu0_status | configuration error | asserted. unknown #0x17 |  | asserted.,2020-06-30 02:43:54
b595cb0c9e85,53,2,22,20,0,0,2,0,21,21,21.0,21.0,21,54,50,52.0,52.0,50, drive slot / bay hdd_r_3_status | drive fault | asserted. drive slot / bay hdd_r_3_status | drive fault | deasserted.,2020-10-09 22:20:54
b59f5becbed8,35,2,19,54,0,0,1,0,19,12,15.5,15.5,12,53,23,38.0,38.0,23, memory cpu0a0_dimm_stat | correctable ecc | asserted.,2020-02-28 19:54:46
b5ad746a2af5,66,1,14,55,0,0,1,0,13,13,13.0,13.0,13,55,55,55.0,55.0,55, memory #0xe2 | correctable ecc | asserted.,2020-05-23 14:55:16
b5c2bead7c58,103,10,17,23,0,0,1,0,15,1,8.1,8.5,1,52,4,26.3,27.5,4, memory #0x92 | correctable ecc | asserted.,2020-10-27 17:23:03
b600aa03c881,24,2,16,9,0,0,1,0,16,15,15.5,15.5,15,30,6,18.0,18.0,6, memory #0xf9 | correctable ecc | asserted.,2020-03-20 16:09:29
b6143580d332,68,2,14,13,0,0,2,0,13,13,13.0,13.0,13,46,43,44.5,44.5,43, processor #0x7c | configuration error | asserted. system boot initiated #0xe0 | initiated by power up | asserted.,2020-10-30 14:13:54
b64f4cefbbc6,26,1,3,3,0,0,0,0,-1,-1,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1,,2020-11-23 03:03:53
b67e55883e51,66,5,10,56,0,0,3,0,10,10,10.0,10.0,10,34,32,33.0,33.0,33, version change #0x8c | hardware change detected | asserted. system boot initiated bios_boot_up | initiated by power up | asserted. memory #0xe2 | uncorrectable ecc | asserted.,2020-03-05 10:56:58
b69ed7e95758,52,1,4,26,0,0,1,0,4,4,4.0,4.0,4,25,25,25.0,25.0,25, memory #0xe2 | correctable ecc | asserted.,2020-04-10 04:26:38
b6a0cfeb2d8e,49,1,19,21,0,0,1,0,18,18,18.0,18.0,18,44,44,44.0,44.0,44, system boot initiated #0xe0 | initiated by hard reset | asserted.,2020-10-13 19:21:54
b6a5d3448c40,17,1,17,12,0,0,1,0,17,17,17.0,17.0,17,8,8,8.0,8.0,8, memory #0xf9 | correctable ecc | asserted.,2020-04-03 17:12:03
b6be0d0dc967,26,16,6,55,0,0,4,0,6,6,6.0,6.0,6,48,39,44.25,44.5,39, microcontroller #0x16 | transition to running | asserted. system acpi power state acpi_pwr_status | s0/g0: working | asserted. system boot initiated bios_boot_up | initiated by power up | asserted. system acpi power state acpi_pwr_status | s4/s5: soft-off | asserted.,2020-06-24 06:55:54
b6c552b3c830,23,1,15,22,0,0,1,0,14,14,14.0,14.0,14,21,21,21.0,21.0,21, processor cpu_caterr | state asserted | asserted.,2020-01-10 15:22:55
b6d5406e1e81,100,2,22,9,0,0,1,0,22,21,21.5,21.5,21,44,6,25.0,25.0,6, memory memory_status | correctable ecc | asserted.,2020-02-16 22:09:35
b6da47194028,66,3,13,49,0,0,1,0,13,13,13.0,13.0,13,24,15,18.0,15.0,15, memory #0xe2 | correctable ecc | asserted.,2020-05-24 13:49:00
b6dc9e8a11b7,83,5,5,14,0,0,5,0,2,2,2.0,2.0,2,32,26,29.6,32.0,32, unknown cpu0 caterr |  | asserted. unknown cpu0 caterr |  | deasserted. unknown cpu0 mcerr |  | asserted. power unit pwr unit status | power off/down | asserted. unknown cpu0 mcerr |  | deasserted.,2020-04-18 05:14:00
b70bc9961241,24,1,14,39,0,0,1,0,14,14,14.0,14.0,14,36,36,36.0,36.0,36, memory #0xf9 | correctable ecc | asserted.,2020-08-02 14:39:29
b713be4059ce,65,2,20,25,0,0,2,0,20,20,20.0,20.0,20,2,0,1.0,1.0,0, system boot initiated #0xe0 | initiated by power up | asserted. memory #0xe2 | uncorrectable ecc | asserted.,2020-03-04 20:25:56
b760cda38bf2,88,8,20,14,0,0,8,0,19,19,19.0,19.0,19,58,54,56.5,58.0,58, processor cpu1_status | uncorrectable machine check exception | asserted. processor #0xc6 | uncorrectable machine check exception | asserted. processor cpu0_status | uncorrectable machine check exception | asserted. 1e | oem record ef | aa170002020000000000000000. 1c | oem record ef | aa1700020005000200000000b2. 1d | oem record ef | aa170002010000000000000000. processor cpu3_status | uncorrectable machine check exception | asserted. processor cpu2_status | uncorrectable machine check exception | asserted.,2020-11-20 20:14:54
b773b6177fe0,49,1,12,53,0,0,1,0,12,12,12.0,12.0,12,51,51,51.0,51.0,51, memory #0xe2 | correctable ecc | asserted.,2020-10-20 12:53:22
b78e8140e816,69,2,19,16,0,0,1,0,19,10,14.5,14.5,10,51,15,33.0,33.0,15, memory #0xe2 | correctable ecc | asserted.,2020-01-10 19:16:51
b7916fb20133,24,2,21,42,0,0,1,0,21,3,12.0,12.0,3,41,30,35.5,35.5,30, memory #0xf9 | correctable ecc | asserted.,2020-01-22 21:42:53
b7c78eb189e5,39,6,18,49,0,0,3,0,18,0,11.0,12.0,11,47,16,31.5,31.5,20, memory cpu1e0_dimm_stat | correctable ecc | asserted. power supply ps1_status | power supply ac lost | deasserted. power supply ps1_status | power supply ac lost | asserted.,2020-09-09 18:49:23
b7ddbc2ac935,16,4,2,49,0,0,3,0,2,2,2.0,2.0,2,17,15,15.75,15.5,15, system event #0x10 | timestamp clock sync | asserted. system boot initiated bios_boot_up | initiated by warm reset | asserted. os boot #0xe9 | boot completed - device not specified | asserted.,2020-09-24 02:49:55
b7ed105ba92c,49,2,11,20,0,0,2,0,11,11,11.0,11.0,11,12,2,7.0,7.0,2, memory #0xe2 | uncorrectable ecc | asserted. system boot initiated #0xe0 | initiated by power up | asserted.,2020-10-24 11:20:14
b8279eb23dc1,66,3,10,47,0,0,3,0,10,9,9.333333333333334,9.0,9,35,8,26.0,35.0,35," power supply ps1_status | ac out-of-range, but present | asserted. power supply ps2_status | power supply ac lost | deasserted. power supply ps2_status | power supply ac lost | asserted.",2020-09-29 10:47:50
b83623a7d7e3,30,7,3,12,0,0,6,0,3,3,3.0,3.0,3,11,10,10.714285714285714,11.0,11, processor cpu0_status | configuration error | deasserted. processor cpu0_status | configuration error | asserted. memory cpu1b1_dimm_stat | uncorrectable ecc | asserted. memory cpu1b1_dimm_stat | uncorrectable ecc | deasserted. processor cpu1_status | configuration error | asserted. processor cpu1_status | configuration error | deasserted.,2020-08-01 03:12:03
b86d63d6eb07,16,2,11,36,0,0,1,0,11,0,5.5,5.5,0,35,23,29.0,29.0,23, memory #0xf9 | correctable ecc | asserted.,2020-02-21 11:36:50
b88ef754ccd1,83,14,20,45,0,0,8,0,20,18,19.214285714285715,19.0,19,59,3,23.928571428571427,22.5,35, system event #0xff | timestamp clock sync | asserted. system boot initiated | initiated by power up | asserted. unknown cpu0 caterr |  | deasserted. unknown cpu0 caterr |  | asserted. power unit pwr unit status | power off/down | deasserted. power unit pwr unit status | power off/down | asserted. unknown cpu0 mcerr |  | asserted. unknown cpu0 mcerr |  | deasserted.,2020-03-15 20:45:53
b898d34a99c2,100,1,0,30,0,0,1,0,0,0,0.0,0.0,0,18,18,18.0,18.0,18, memory memory_status | correctable ecc | asserted.,2020-01-13 00:30:17
b8aba5fef872,83,2,2,47,0,0,2,0,0,0,0.0,0.0,0,58,58,58.0,58.0,58, unknown cpu0 caterr |  | asserted. unknown cpu0 mcerr |  | asserted.,2020-01-31 02:47:55
b8e1f1ee9593,23,10,17,28,0,0,5,0,17,17,17.0,17.0,17,25,21,21.9,21.0,21, system boot initiated bios_boot_up | initiated by power up | asserted. processor cpu0_status | configuration error | asserted. memory cpu1a0_dimm_stat | uncorrectable ecc | asserted. memory cpu1a0_dimm_stat | uncorrectable ecc | deasserted. processor cpu0_status | configuration error | deasserted.,2020-11-16 17:28:31
b8f38d67b6cf,59,12,0,11,0,0,1,0,0,0,0.0,0.0,0,10,0,4.666666666666667,4.5,1, memory #0xe2 | correctable ecc logging limit reached | asserted.,2020-03-19 00:11:04
b90f0edeb9dc,51,1,22,18,0,0,1,0,21,21,21.0,21.0,21,17,17,17.0,17.0,17, processor cpu_caterr | state asserted | asserted.,2020-01-05 22:18:55
b9279c04f981,83,10,13,11,0,0,5,0,12,11,11.6,12.0,12,45,2,27.3,25.0,25, power unit pwr unit status | power off/down | deasserted. system event #0xff | timestamp clock sync | asserted. power unit pwr unit status | power off/down | asserted. microcontroller #0x3b | transition to running | asserted. system boot initiated | initiated by power up | asserted.,2020-05-22 13:11:54
b92952de929b,83,4,5,47,0,0,4,0,1,1,1.0,1.0,1,23,23,23.0,23.0,23, oem cpu0 mcerr |  | asserted. unknown cpu0 mcerr |  | asserted. unknown cpu0 caterr |  | asserted. oem cpu0 caterr |  | asserted.,2020-07-19 05:47:54
b955bfcb6dae,66,4,22,5,0,0,2,0,21,21,21.0,21.0,21,39,38,38.25,38.0,38, memory #0xe2 | uncorrectable ecc | asserted. system boot initiated bios_boot_up | initiated by power up | asserted.,2020-03-02 22:05:54
b95ff79d5c79,23,3,1,32,0,0,3,0,0,0,0.0,0.0,0,31,30,30.333333333333332,30.0,30, processor cpu_caterr | state asserted | asserted. unknown #0x17 |  | asserted. unknown #0xc5 |  | asserted.,2020-09-16 01:32:54
b95ff79d5c79,23,4,21,14,0,0,3,0,20,20,20.0,20.0,20,52,49,50.5,50.5,49, processor cpu0_status | configuration error | asserted. system boot initiated bios_boot_up | initiated by power up | asserted. processor cpu0_status | configuration error | deasserted.,2020-10-18 21:14:55
b97220cbfd9f,66,4,13,38,0,0,1,0,5,5,5.0,5.0,5,11,7,8.5,8.0,8, memory #0xe2 | correctable ecc | asserted.,2020-03-25 13:38:12
b98c6f95261a,13,8,21,26,0,0,8,0,21,21,21.0,21.0,21,23,15,17.375,16.5,15, system acpi power state power status | legacy on state | asserted. os critical stop os status | os graceful shutdown | asserted. system boot initiated system restart | system restart | asserted. memory mem_chb1_status | correctable ecc | asserted. memory mem_chb1_status | memory device disabled | asserted. system acpi power state power status | legacy off state | asserted. os stop/shutdown os status | os graceful shutdown | asserted. os boot bios_boot_up | boot completed - device not specified | asserted.,2020-09-18 21:26:01
b997ad488ccf,66,1,6,54,0,0,1,0,5,5,5.0,5.0,5,52,52,52.0,52.0,52, memory #0xe2 | correctable ecc | asserted.,2020-07-17 06:54:34
b9ab4689c1c2,6,5,12,56,0,0,5,0,12,2,4.0,2.0,2,47,18,23.8,18.0,18, slot / connector port1 link down | slot is disabled | asserted. slot/connector port1 link down | slot is disabled | asserted. slot / connector port1 link down | slot is disabled | deasserted. slot/connector port1 link down | slot is disabled | deasserted. memory dimm010 | correctable ecc logging limit reached | asserted.,2020-02-07 12:56:29
b9e538962081,92,18,9,55,0,0,1,0,8,7,7.444444444444445,7.0,7,59,0,32.666666666666664,58.0,58, memory #0x87 | correctable ecc | asserted.,2020-05-17 09:55:17
b9f005714f4e,16,2,5,0,0,0,1,0,4,4,4.0,4.0,4,57,38,47.5,47.5,38, memory #0xf9 | correctable ecc | asserted.,2020-07-17 05:00:24
b9f5e4e72fd9,49,2,2,7,0,0,1,0,2,1,1.5,1.5,1,12,2,7.0,7.0,2, memory #0xe2 | correctable ecc | asserted.,2020-02-20 02:07:13
b9fc5203a3af,66,1,23,20,0,0,1,0,22,22,22.0,22.0,22,46,46,46.0,46.0,46," power supply ps1_status | ac out-of-range, but present | asserted.",2020-02-24 23:20:15
b9fd3f52f143,24,1,8,54,0,0,1,0,8,8,8.0,8.0,8,51,51,51.0,51.0,51, memory #0xf9 | correctable ecc | asserted.,2020-08-19 08:54:18
ba3624761fba,66,3,9,34,0,0,3,0,9,9,9.0,9.0,9,34,31,32.0,31.0,31, version change #0x8c | hardware change detected | asserted. system boot initiated bios_boot_up | initiated by power up | asserted. unknown chassis_control |  | asserted.,2020-04-23 09:34:53
ba393d79a1c3,109,2,19,35,0,0,2,0,19,19,19.0,19.0,19,14,12,13.0,13.0,12, system boot initiated bios_boot_up | initiated by power up | asserted. processor #0x7c | configuration error | asserted.,2020-10-06 19:35:55
ba5703c2fff5,13,1,12,0,0,0,1,0,9,9,9.0,9.0,9,26,26,26.0,26.0,26, memory mem_che0_status | correctable ecc | asserted.,2020-07-31 12:00:51
ba5929c1ac7c,23,5,3,18,0,0,5,0,2,2,2.0,2.0,2,23,13,17.4,17.0,17, processor cpu_caterr | state asserted | asserted. processor cpu_caterr | state deasserted | asserted. system boot initiated bios_boot_up | initiated by power up | asserted. system acpi power state acpi_pwr_status | s4/s5: soft-off | asserted. system acpi power state acpi_pwr_status | s0/g0: working | asserted.,2020-03-07 03:18:01
ba5d1256ae65,16,7,11,0,0,0,5,0,10,10,10.0,10.0,10,55,23,42.0,41.0,41, system event #0x10 | timestamp clock sync | asserted. memory #0xf9 | correctable ecc | asserted. system boot initiated bios_boot_up | initiated by warm reset | asserted. memory #0xf9 | uncorrectable ecc | asserted. os boot #0xe9 | boot completed - device not specified | asserted.,2020-10-07 11:00:19
ba76fe994582,85,2,21,54,0,0,2,0,19,19,19.0,19.0,19,46,46,46.0,46.0,46, processor cpu0_status | uncorrectable machine check exception | asserted. processor cpu0_status | ierr | asserted.,2020-07-08 21:54:54
ba79dde8c089,35,5,12,8,0,0,1,0,12,2,7.6,8.0,2,53,4,28.2,24.0,4, memory cpu0e0_dimm_stat | correctable ecc | asserted.,2020-07-14 12:08:38
ba79dde8c089,35,4,6,23,0,0,2,0,6,1,4.0,4.5,1,56,2,28.5,28.0,2, memory cpu1a1_dimm_stat | correctable ecc | asserted. memory cpu0e0_dimm_stat | correctable ecc | asserted.,2020-07-18 06:23:38
ba857012113e,67,2,11,47,0,0,2,0,11,11,11.0,11.0,11,30,29,29.5,29.5,29, memory #0xe2 | uncorrectable ecc | asserted. system boot initiated #0xe0 | initiated by power up | asserted.,2020-01-31 11:47:59
ba90c5ce95f1,35,1,19,30,0,0,1,0,18,18,18.0,18.0,18,28,28,28.0,28.0,28, processor cpu1_status | ierr | asserted.,2020-05-24 19:30:54
ba9b9237012c,23,12,16,48,0,0,7,0,6,3,4.083333333333333,4.0,3,55,0,11.0,8.0,1, system acpi power state acpi_pwr_status | s0/g0: working | asserted. system boot initiated bios_boot_up | initiated by power up | asserted. button button_pressed | state asserted | asserted. system acpi power state acpi_pwr_status | s4/s5: soft-off | asserted. processor cpu0_status | presence detected | asserted. processor cpu1_status | presence detected | asserted. processor cpu_caterr | state deasserted | asserted.,2020-10-03 16:48:54
baa36fc869f3,35,1,21,58,0,0,1,0,20,20,20.0,20.0,20,57,57,57.0,57.0,57, processor cpu1_status | ierr | asserted.,2020-10-13 21:58:54
baa64ff39e92,103,4,6,36,0,0,1,0,4,1,3.0,3.5,4,55,41,48.0,48.0,41, memory #0x80 | correctable ecc | asserted.,2020-07-01 06:36:21
bac32592f814,35,7,15,24,0,0,6,0,14,14,14.0,14.0,14,22,22,22.0,22.0,22," power supply ps2_status | power supply ac lost | asserted. processor cpu0_status | ierr | asserted. power supply ps2_status | ac out-of-range, but present | asserted. power supply ps2_status | power supply ac lost | deasserted. processor cpu1_status | ierr | asserted. management subsys health system_health | sensor access degraded or unavailable | asserted.",2020-05-01 15:24:56
bacc6fa157b2,35,8,13,23,0,0,1,0,13,1,7.375,8.0,1,59,4,28.375,27.5,4, memory cpu0f0_dimm_stat | correctable ecc | asserted.,2020-06-09 13:23:07
bad3598efc70,69,4,9,11,0,0,4,0,7,7,7.0,7.0,7,38,38,38.0,38.0,38, unknown #0x17 |  | asserted. unknown #0xc5 |  | asserted. processor cpu0_status | ierr | asserted. processor #0x7c | configuration error | asserted.,2020-08-25 09:11:54
bad3598efc70,69,4,9,29,0,0,4,0,9,9,9.0,9.0,9,10,10,10.0,10.0,10, unknown #0x17 |  | asserted. processor #0x7c | configuration error | asserted. processor cpu0_status | ierr | asserted. unknown #0xc5 |  | asserted.,2020-09-07 09:29:54
baea208c878f,35,5,4,10,0,0,5,0,4,4,4.0,4.0,4,8,4,5.6,6.0,4, memory cpu0a0_dimm_stat | uncorrectable ecc | asserted. processor cpu0_status | configuration error | deasserted. processor cpu0_status | configuration error | asserted. system boot initiated bios_boot_up | initiated by power up | asserted. memory cpu0a0_dimm_stat | uncorrectable ecc | deasserted.,2020-04-15 04:10:00
bb05b35597ca,32,2,14,16,0,0,1,0,14,6,10.0,10.0,6,47,15,31.0,31.0,15, memory cpu0d0_dimm_stat | correctable ecc | asserted.,2020-03-07 14:16:33
bb0a13480ffa,23,2,20,15,0,0,2,0,20,20,20.0,20.0,20,14,14,14.0,14.0,14, memory cpu1b0_dimm_stat | uncorrectable ecc | asserted. processor cpu1_status | configuration error | asserted.,2020-06-04 20:15:23
bb439a63e47c,83,7,8,19,0,0,7,0,8,6,7.428571428571429,8.0,8,28,12,17.142857142857142,14.0,12, unknown cpu0 caterr |  | asserted. unknown cpu0 mcerr |  | asserted. power unit pwr unit status | power off/down | deasserted. power unit pwr unit status | power off/down | asserted. unknown cpu0 mcerr |  | deasserted. unknown cpu0 caterr |  | deasserted. system event #0xff | timestamp clock sync | asserted.,2020-05-08 08:19:54
bb456936e120,92,8,18,35,0,0,6,0,17,13,13.5,13.0,13,15,9,10.375,10.0,10, power supply ps4_status | power supply ac lost | asserted. power supply ps3_status | power supply ac lost | deasserted. power supply ps3_status | failure detected | asserted. power supply ps3_status | power supply ac lost | asserted. power supply ps4_status | power supply ac lost | deasserted. event logging disabled sel_status | log area reset/cleared | asserted.,2020-09-24 18:35:27
bb5d30b285f2,13,1,1,56,0,0,1,0,1,1,1.0,1.0,1,28,28,28.0,28.0,28, memory mem_chc0_status | correctable ecc | asserted.,2020-04-17 01:56:28
bb65e0497466,83,2,2,10,0,0,2,0,0,0,0.0,0.0,0,20,20,20.0,20.0,20, oem cpu0 mcerr |  | asserted. oem cpu0 caterr |  | asserted.,2020-01-28 02:10:54
bb6d5e60abf6,35,4,4,31,0,0,4,0,3,3,3.0,3.0,3,28,27,27.5,27.5,27, processor cpu1_status | ierr | asserted. processor cpu0_status | ierr | asserted. management subsys health system_health | sensor access degraded or unavailable | asserted. management subsystem health system_health | sensor access degraded or unavailable | asserted.,2020-10-04 04:31:54
bb70cd08e190,59,1,8,38,0,0,1,0,8,8,8.0,8.0,8,3,3,3.0,3.0,3, power supply ps1_status | failure detected | asserted.,2020-04-26 08:38:49
bb73d13b975f,17,2,7,46,0,0,1,0,7,7,7.0,7.0,7,44,23,33.5,33.5,23, memory #0xf9 | correctable ecc | asserted.,2020-09-21 07:46:19
bb86d3f683f2,88,2,10,59,0,0,2,0,10,10,10.0,10.0,10,57,57,57.0,57.0,57, lan link_up | state deasserted | deasserted. lan link_up | state deasserted | asserted.,2020-09-26 10:59:54
bb899d4ac4e8,99,1,8,57,0,0,1,0,8,8,8.0,8.0,8,49,49,49.0,49.0,49, memory memory_status | correctable ecc | asserted.,2020-01-09 08:57:28
bbd2e9e4e057,57,2,22,22,0,0,1,0,22,16,19.0,19.0,16,53,18,35.5,35.5,18, memory cpu1f0_dimm_stat | correctable ecc | asserted.,2020-03-18 22:22:09
bbf11f58edbf,26,6,13,23,0,0,6,0,12,12,12.0,12.0,12,58,58,58.0,58.0,58, processor cpu0_status | uncorrectable machine check exception | deasserted. processor cpu0_status | ierr | asserted. system boot initiated bios_boot_up | initiated by warm reset | asserted. processor cpu0_status |  | asserted. processor cpu0_status |  | deasserted. processor cpu0_status | uncorrectable machine check exception | asserted.,2020-10-31 13:23:54
bc10ac06cc6f,13,1,17,42,0,0,1,0,17,17,17.0,17.0,17,31,31,31.0,31.0,31, memory mem_cha0_status | correctable ecc | asserted.,2020-11-05 17:42:16
bc206e374503,35,2,21,38,0,0,1,0,21,21,21.0,21.0,21,34,33,33.5,33.5,33, memory cpu0d0_dimm_stat | correctable ecc | asserted.,2020-10-08 21:38:07
bc2b17c5203e,16,8,21,1,0,3,4,0,19,19,19.0,19.0,19,39,35,38.5,39.0,39, unknown #0x17 |  | asserted. processor cpu_caterr | state asserted | asserted. memory #0xf9 | uncorrectable ecc | asserted. unknown #0xc5 |  | asserted. unknown #0x17 |. unknown #0xc5 |. processor cpu_caterr | state asserted.,2020-02-18 21:01:54
bc4dd548b31d,54,1,7,35,0,0,1,0,7,7,7.0,7.0,7,34,34,34.0,34.0,34, memory cpu0b0_dimm_stat | correctable ecc | asserted.,2020-04-19 07:35:01
bc58ae73fd46,13,5,3,15,0,0,5,0,2,1,1.2,1.0,1,58,0,45.8,57.0,57, system acpi power state power status | legacy on state | asserted. system boot initiated system restart | system restart | asserted. system acpi power state power status | legacy off state | asserted. os boot bios_boot_up | boot completed - device not specified | asserted. os critical stop os status | os graceful shutdown | asserted.,2020-05-29 03:15:53
bc5c39aa7677,17,1,10,49,0,0,1,0,10,10,10.0,10.0,10,44,44,44.0,44.0,44, memory #0xf9 | correctable ecc | asserted.,2020-02-20 10:49:22
bc81db7fab8d,24,1,3,4,0,0,1,0,2,2,2.0,2.0,2,59,59,59.0,59.0,59, memory #0xf9 | correctable ecc | asserted.,2020-03-29 03:04:08
bcc0649b2b4e,85,3,14,4,0,0,3,0,12,12,12.0,12.0,12,58,57,57.666666666666664,58.0,58, processor cpu0_status | uncorrectable machine check exception | asserted. processor cpu0_status | ierr | asserted. system boot initiated bios_boot_up | initiated by warm reset | asserted.,2020-05-22 14:04:54
bce263de6683,16,11,5,43,0,0,10,0,4,4,4.0,4.0,4,49,4,43.0,46.0,46, unknown #0x17 |  | asserted. processor cpu_caterr | state asserted | asserted. system boot initiated bios_boot_up | initiated by power up | asserted. system event #0x10 | timestamp clock sync | asserted. microcontroller #0x16 | transition to running | asserted. system acpi power state acpi_pwr_status | s0/g0: working | asserted. microcontroller/coprocessor #0x16 | transition to running | asserted. os boot #0xe9 | boot completed - device not specified | asserted. processor cpu_caterr | state deasserted | asserted. system acpi power state acpi_pwr_status | s4/s5: soft-off | asserted.,2020-04-19 05:43:55
bcfedf220930,23,2,11,20,0,0,2,0,10,10,10.0,10.0,10,19,18,18.5,18.5,18, processor cpu0_status | configuration error | asserted. system boot initiated bios_boot_up | initiated by power up | asserted.,2020-02-16 11:20:59
bd03138bdcd7,19,1,2,55,0,0,1,0,2,2,2.0,2.0,2,25,25,25.0,25.0,25, power supply ps2_status | power supply ac lost | asserted.,2020-10-29 02:55:48
bd0ac3881939,103,3,17,54,0,0,3,0,17,17,17.0,17.0,17,54,19,42.333333333333336,54.0,54, memory #0x92 | uncorrectable ecc | asserted. processor cpu1_status | configuration error | asserted. memory #0x92 | correctable ecc | asserted.,2020-07-07 17:54:41
bd2ce89dfdae,23,1,14,21,0,0,1,0,5,5,5.0,5.0,5,20,20,20.0,20.0,20, processor cpu_caterr | state asserted | asserted.,2020-02-11 14:21:53
bd2e3baf8666,17,6,19,52,0,0,5,0,19,9,12.333333333333334,9.0,9,48,3,17.666666666666668,3.0,3, system acpi power state acpi_pwr_status | s0/g0: working | asserted. microcontroller bmc_boot_up | device enabled | asserted. memory #0xf9 | correctable ecc | asserted. power supply ps2_status | presence detected | asserted. power supply ps1_status | presence detected | asserted.,2020-11-04 19:52:19
bd3fc9b10191,35,1,17,5,0,0,1,0,8,8,8.0,8.0,8,3,3,3.0,3.0,3, processor cpu1_status | ierr | asserted.,2020-05-22 17:05:54
bd420e40b81c,13,3,5,51,0,0,3,0,5,5,5.0,5.0,5,46,39,41.666666666666664,40.0,39, os boot bios_boot_up | boot completed - device not specified | asserted. memory mem_chh1_status | uncorrectable ecc | asserted. system boot initiated system restart | system restart | asserted.,2020-05-26 05:51:05
bd5e311b4302,52,2,22,58,0,0,1,0,22,16,19.0,19.0,16,57,53,55.0,55.0,53, memory #0xe2 | correctable ecc | asserted.,2020-07-11 22:58:10
bd68dcbfb5e7,35,1,19,27,0,0,1,0,18,18,18.0,18.0,18,23,23,23.0,23.0,23, processor cpu1_status | ierr | asserted.,2020-02-29 19:27:56
bd7f807b5665,49,2,6,6,0,0,1,0,6,6,6.0,6.0,6,5,2,3.5,3.5,2, memory #0xe2 | correctable ecc | asserted.,2020-10-17 06:06:49
bda84f508ed3,70,4,6,52,0,0,1,0,6,6,6.0,6.0,6,50,44,47.0,47.0,44, memory #0xe2 | correctable ecc | asserted.,2020-11-06 06:52:08
bdd57d4beaa2,30,7,11,57,0,0,3,0,11,11,11.0,11.0,11,55,54,54.42857142857143,54.0,54, processor cpu0_status | configuration error | asserted. memory cpu0e1_dimm_stat | uncorrectable ecc | asserted. processor cpu_caterr | state asserted | asserted.,2020-11-24 11:57:50
bdd8277cf00c,6,1,21,2,0,0,1,0,20,20,20.0,20.0,20,54,54,54.0,54.0,54, memory dimm101 | correctable ecc logging limit reached | asserted.,2020-10-24 21:02:37
bddd10b00940,35,4,17,9,0,0,4,0,16,16,16.0,16.0,16,22,18,19.0,18.0,18, system boot initiated bios_boot_up | initiated by power up | asserted. processor cpu0_status | ierr | deasserted. system acpi power state acpi_pwr_status | s4/s5: soft-off | asserted. system acpi power state acpi_pwr_status | s0/g0: working | asserted.,2020-10-13 17:09:54
bde19e3b4008,50,1,12,53,0,0,1,0,12,12,12.0,12.0,12,49,49,49.0,49.0,49, memory #0xe2 | correctable ecc | asserted.,2020-04-14 12:53:28
bde1bbb3f34d,55,3,13,50,0,0,3,0,11,11,11.0,11.0,11,51,49,50.0,50.0,49, processor cpu1_status | ierr | asserted. processor cpu0_status | ierr | asserted. management subsystem health system_health | sensor access degraded or unavailable | asserted.,2020-09-04 13:50:54
bdef1266ede7,14,1,8,57,0,0,1,0,8,8,8.0,8.0,8,13,13,13.0,13.0,13, power supply psu0_supply | failure detected | asserted.,2020-07-24 08:57:03
bdff4030e530,51,2,16,38,0,0,1,0,16,15,15.5,15.5,15,32,21,26.5,26.5,21, memory #0xe2 | correctable ecc | asserted.,2020-04-29 16:38:51
be1e8bbbef91,14,1,14,59,0,0,1,0,14,14,14.0,14.0,14,21,21,21.0,21.0,21, power supply psu0_supply | failure detected | asserted.,2020-09-17 14:59:56
be20e32bb069,35,2,19,39,0,0,2,0,18,18,18.0,18.0,18,34,25,29.5,29.5,25, processor cpu0_status | ierr | asserted. processor cpu1_status | ierr | asserted.,2020-08-20 19:39:54
be23a0a48c58,63,2,11,13,0,0,2,0,9,9,9.0,9.0,9,27,27,27.0,27.0,27, unknown cpu0 mcerr |  | asserted. unknown cpu0 caterr |  | asserted.,2020-06-22 11:13:54
be40f30fe9c6,14,1,17,23,0,0,1,0,16,16,16.0,16.0,16,51,51,51.0,51.0,51, power supply psu1_supply | failure detected | asserted.,2020-01-22 17:23:41
be41bef59f88,65,2,12,49,0,0,2,0,12,12,12.0,12.0,12,42,40,41.0,41.0,40, memory #0xe2 | uncorrectable ecc | asserted. system boot initiated #0xe0 | initiated by power up | asserted.,2020-08-10 12:49:07
be778ca9fc59,12,1,2,57,0,0,0,1,2,2,2.0,2.0,2,22,22,22.0,22.0,22, memory | correctable ecc | asserted | cpu 1 dimm 8.,2020-06-10 02:57:31
