sn,fault_time,label
SERVER_3196,2020/11/6 2:39,3
SERVER_3198,2020/5/21 15:08,2
SERVER_3199,2020/8/17 5:01,1
SERVER_32,2020/8/14 6:51,2
SERVER_3205,2020/2/7 17:40,2
SERVER_3206,2020/2/5 13:56,2
SERVER_3207,2020/4/9 14:41,2
SERVER_3207,2020/8/1 0:46,2
SERVER_3207,2020/8/1 18:03,1
SERVER_3212,2020/6/25 9:09,2
SERVER_3215,2020/4/2 23:09,3
SERVER_3215,2020/10/9 16:40,3
SERVER_3217,2020/1/11 15:58,1
SERVER_3217,2020/3/15 9:52,1
SERVER_3217,2020/9/17 1:28,2
SERVER_3218,2020/1/30 15:50,2
SERVER_322,2020/1/24 9:19,3
SERVER_3221,2020/5/1 6:44,2
SERVER_323,2020/2/4 13:46,1
SERVER_3234,2020/6/12 16:24,3
SERVER_3238,2020/9/4 17:27,3
SERVER_324,2020/5/26 5:35,2
SERVER_3241,2020/11/13 4:40,2
SERVER_3242,2020/7/7 19:39,2
SERVER_3245,2020/7/8 17:10,1
SERVER_3246,2020/4/30 22:56,2
SERVER_3247,2020/9/23 11:21,3
SERVER_325,2020/1/29 0:39,2
SERVER_3252,2020/3/25 7:43,1
SERVER_3256,2020/5/7 3:43,3
SERVER_3259,2020/3/2 4:15,1
SERVER_3260,2020/3/2 4:17,3
SERVER_3263,2020/10/20 13:12,3
SERVER_3263,2020/10/23 13:22,3
SERVER_3266,2020/11/4 10:19,3
SERVER_3267,2020/3/3 23:00,3
SERVER_3268,2020/2/8 15:19,2
SERVER_327,2020/4/20 21:46,3
SERVER_3274,2020/2/26 18:42,2
SERVER_3278,2020/6/24 16:23,1
SERVER_3278,2020/6/24 17:03,3
SERVER_3285,2020/4/19 16:43,1
SERVER_3286,2020/2/23 8:48,2
SERVER_3290,2020/9/6 3:40,3
SERVER_3291,2020/9/25 14:19,3
SERVER_3292,2020/6/23 11:12,1
SERVER_3297,2020/2/27 6:21,2
SERVER_3298,2020/8/26 19:19,2
SERVER_3299,2020/4/17 15:59,2
SERVER_3300,2020/2/11 16:50,2
SERVER_3301,2020/1/16 6:17,2
SERVER_3301,2020/1/30 6:17,2
SERVER_3302,2020/8/5 6:14,2
SERVER_3308,2020/5/27 10:32,1
SERVER_3308,2020/6/22 6:12,1
SERVER_331,2020/2/28 20:02,2
SERVER_331,2020/2/28 20:12,3
SERVER_3312,2020/11/17 13:21,0
SERVER_3313,2020/5/4 23:10,2
SERVER_332,2020/1/11 21:57,3
SERVER_3321,2020/3/17 22:40,1
SERVER_3321,2020/4/29 20:42,1
SERVER_3321,2020/9/2 16:50,3
SERVER_3321,2020/9/5 13:41,3
SERVER_3323,2019/12/31 10:29,2
SERVER_3325,2020/7/25 12:22,3
SERVER_3327,2020/3/28 16:48,2
SERVER_333,2020/6/9 20:58,2
SERVER_3332,2020/10/6 20:27,2
SERVER_3333,2020/4/20 0:58,2
SERVER_3333,2020/9/17 22:49,2
SERVER_3337,2020/8/31 0:27,3
SERVER_3338,2020/5/6 17:21,3
SERVER_3341,2020/8/18 11:36,1
SERVER_335,2020/4/27 0:11,2
SERVER_335,2020/6/12 7:01,2
SERVER_3350,2020/10/6 23:34,2
SERVER_3350,2020/10/7 0:46,2
SERVER_3350,2020/10/8 14:41,1
SERVER_3352,2020/8/20 16:41,2
SERVER_3352,2020/8/20 16:45,2
SERVER_3352,2020/8/20 17:41,1
SERVER_3352,2020/9/2 19:10,2
SERVER_3352,2020/9/2 19:11,2
SERVER_3352,2020/9/6 1:43,1
SERVER_3357,2020/7/16 12:53,3
SERVER_3359,2020/10/16 13:29,2
SERVER_3359,2020/11/14 7:04,1
SERVER_336,2020/5/12 14:34,2
SERVER_3360,2020/4/13 21:26,2
SERVER_3365,2020/3/20 22:11,2
SERVER_337,2020/4/4 22:16,2
SERVER_3370,2020/2/7 20:34,2
SERVER_3371,2020/8/12 22:39,2
SERVER_3373,2020/3/7 2:04,1
SERVER_3376,2020/2/29 8:11,2
SERVER_3378,2020/8/27 3:01,1
SERVER_338,2020/5/28 8:12,2
SERVER_3382,2020/5/1 0:39,2
SERVER_3385,2020/10/16 17:02,2
SERVER_3388,2020/10/20 9:55,2
SERVER_339,2020/2/8 5:57,2
SERVER_3391,2020/3/8 23:08,2
SERVER_3392,2020/11/3 12:46,2
SERVER_3393,2020/5/10 7:49,1
SERVER_3394,2020/9/25 19:11,2
SERVER_3396,2020/9/24 1:00,2
SERVER_3397,2020/10/24 9:39,2
SERVER_34,2020/8/8 15:04,3
SERVER_340,2020/2/2 15:00,2
SERVER_3401,2020/6/13 19:52,2
SERVER_3407,2020/6/26 21:40,2
SERVER_341,2020/8/13 23:12,2
SERVER_3410,2020/4/8 2:41,2
SERVER_3410,2020/10/18 20:47,2
SERVER_3411,2020/5/19 16:21,2
SERVER_3413,2020/7/25 23:21,2
SERVER_3414,2020/5/27 10:45,2
SERVER_3416,2019/12/30 13:43,2
SERVER_3418,2020/4/7 0:12,2
SERVER_3418,2020/4/7 0:15,2
SERVER_342,2020/9/5 9:36,2
SERVER_3420,2020/6/24 8:57,3
SERVER_3427,2020/10/3 10:42,2
SERVER_343,2020/4/11 9:24,2
SERVER_3434,2020/11/13 21:53,1
SERVER_3437,2020/1/4 16:42,2
SERVER_3439,2020/2/29 13:50,1
SERVER_344,2020/8/17 15:14,2
SERVER_344,2020/10/20 6:02,2
SERVER_344,2020/11/14 11:36,2
SERVER_3443,2020/2/19 5:12,2
SERVER_3445,2019/12/29 7:36,3
SERVER_3446,2020/2/20 18:39,3
SERVER_345,2020/3/28 0:32,1
SERVER_3452,2020/3/13 12:12,2
SERVER_3456,2020/9/22 5:42,2
SERVER_3458,2019/12/28 17:22,2
SERVER_3459,2020/4/25 10:47,3
SERVER_346,2020/9/23 17:40,3
SERVER_3464,2020/6/28 0:44,2
SERVER_3468,2020/6/5 3:57,2
SERVER_3469,2020/8/13 16:19,2
SERVER_3476,2020/11/14 9:48,2
SERVER_3477,2020/6/3 19:06,0
SERVER_348,2020/2/29 4:33,2
SERVER_348,2020/5/6 17:02,2
SERVER_3480,2020/1/16 15:03,3
SERVER_3480,2020/1/31 2:45,3
SERVER_3485,2020/1/9 8:24,1
SERVER_3488,2020/6/20 8:41,2
SERVER_3490,2020/1/8 13:23,2
SERVER_3494,2020/8/17 2:46,3
SERVER_3496,2020/9/2 19:31,2
SERVER_3496,2020/9/3 6:51,2
SERVER_3497,2020/8/12 23:15,1
SERVER_3499,2020/5/9 9:10,0
SERVER_35,2020/8/20 8:59,2
SERVER_3504,2020/2/17 4:05,2
SERVER_3505,2020/6/20 16:54,2
SERVER_3508,2020/2/16 22:22,2
SERVER_3513,2020/2/24 6:13,2
SERVER_3515,2020/4/23 18:18,1
SERVER_3516,2020/7/31 4:57,2
SERVER_3518,2020/4/16 20:09,2
SERVER_3521,2020/4/19 16:20,2
SERVER_3524,2020/4/5 17:46,2
SERVER_3527,2020/9/17 3:09,2
SERVER_3533,2020/2/8 13:43,2
SERVER_3536,2020/7/13 4:12,2
SERVER_3538,2020/1/14 2:28,2
SERVER_3538,2020/1/14 2:50,2
SERVER_354,2020/4/6 14:54,1
SERVER_3542,2020/9/15 15:36,2
SERVER_3543,2020/1/17 4:21,2
SERVER_3545,2020/1/29 20:43,2
SERVER_3547,2020/9/16 7:10,2
SERVER_3548,2020/8/27 23:25,2
SERVER_3549,2020/5/1 6:09,3
SERVER_3554,2020/3/7 2:05,1
SERVER_3554,2020/5/5 16:04,1
SERVER_3554,2020/5/16 5:08,1
SERVER_3554,2020/10/9 2:14,1
SERVER_3555,2020/1/17 9:06,2
SERVER_3557,2020/1/15 3:59,2
SERVER_3559,2020/5/4 12:48,1
SERVER_3559,2020/7/12 10:33,1
SERVER_3559,2020/7/19 20:16,1
SERVER_356,2020/8/6 13:52,3
SERVER_3560,2020/2/4 16:45,3
SERVER_3561,2020/5/9 12:55,1
SERVER_3561,2020/6/27 11:12,1
SERVER_3564,2020/1/14 21:38,3
SERVER_3565,2020/10/16 15:46,2
SERVER_3566,2020/7/6 10:33,2
SERVER_3566,2020/7/6 11:44,1
SERVER_3567,2020/2/19 2:27,2
SERVER_3570,2020/8/28 3:57,1
SERVER_3572,2020/9/29 15:52,1
SERVER_3576,2020/5/26 3:08,2
SERVER_3577,2020/10/23 2:00,2
SERVER_3579,2020/7/24 20:42,2
SERVER_3579,2020/7/31 12:32,2
SERVER_3583,2020/8/4 11:19,2
SERVER_3586,2020/3/28 10:57,3
SERVER_3590,2020/11/1 22:16,2
SERVER_3592,2020/7/4 6:27,2
SERVER_3594,2020/2/23 6:59,2
SERVER_360,2020/4/9 13:14,3
SERVER_3601,2020/9/15 6:11,2
SERVER_3602,2020/3/16 3:28,2
SERVER_3604,2020/1/19 8:19,2
SERVER_3605,2020/9/6 9:53,2
SERVER_3607,2020/4/20 17:02,2
SERVER_3607,2020/5/22 19:07,2
SERVER_3609,2020/5/15 22:29,2
SERVER_361,2020/6/15 18:27,3
SERVER_3610,2020/11/24 21:57,1
SERVER_3612,2020/4/30 6:39,2
SERVER_3615,2020/3/27 9:22,1
SERVER_3616,2020/4/6 15:06,2
SERVER_3617,2020/5/10 14:03,2
SERVER_3619,2020/1/17 18:31,2
SERVER_362,2020/8/14 20:06,2
SERVER_3621,2020/9/22 23:12,2
SERVER_3621,2020/9/23 0:36,2
SERVER_3623,2020/2/22 22:23,2
SERVER_3623,2020/2/22 22:39,2
SERVER_3624,2020/6/24 6:45,2
SERVER_3625,2020/8/1 11:19,2
SERVER_3625,2020/9/3 22:06,2
SERVER_3626,2020/3/9 0:12,3
SERVER_3628,2020/3/21 14:41,2
SERVER_363,2020/6/11 2:30,2
SERVER_3633,2020/6/26 9:17,2
SERVER_3634,2020/6/22 11:56,2
SERVER_364,2020/4/29 5:43,3
SERVER_3640,2020/9/3 18:18,2
SERVER_3640,2020/9/10 7:47,2
SERVER_3640,2020/9/27 2:16,1
SERVER_3643,2020/8/11 17:08,2
SERVER_3644,2020/9/3 3:57,2
SERVER_3646,2020/6/19 16:57,2
SERVER_3647,2020/4/12 5:21,2
SERVER_3647,2020/4/12 11:37,1
SERVER_365,2020/1/16 5:37,2
SERVER_3651,2020/1/19 21:47,0
SERVER_3652,2020/9/12 15:19,2
SERVER_3653,2020/9/11 10:23,0
SERVER_3654,2020/4/17 12:10,2
SERVER_3655,2020/5/25 11:33,2
SERVER_3657,2020/5/17 3:59,1
SERVER_3665,2020/7/20 9:36,2
SERVER_3666,2020/8/4 9:00,2
SERVER_3667,2020/3/8 22:37,2
SERVER_3668,2020/11/11 13:21,2
SERVER_3669,2020/4/9 17:10,2
SERVER_3669,2020/4/9 17:17,2
SERVER_3669,2020/5/14 12:34,2
SERVER_3671,2020/11/19 10:46,2
SERVER_3672,2020/2/15 2:55,1
SERVER_3676,2020/3/20 1:46,2
SERVER_3677,2020/1/13 8:16,0
SERVER_3683,2020/8/2 16:10,2
SERVER_3683,2020/8/11 15:12,2
SERVER_3685,2020/6/14 17:33,2
SERVER_3686,2020/3/15 18:36,1
SERVER_3687,2020/3/5 15:04,2
SERVER_369,2020/2/4 13:09,2
SERVER_3691,2020/11/2 14:17,1
SERVER_3703,2020/5/2 3:30,1
SERVER_3704,2020/4/21 12:25,2
SERVER_3708,2020/8/24 1:29,1
SERVER_3711,2020/5/14 19:51,2
SERVER_3712,2019/12/29 2:15,2
SERVER_3716,2019/12/30 20:05,2
SERVER_3720,2020/6/29 5:05,1
SERVER_3721,2020/6/4 22:03,1
SERVER_3723,2020/7/1 4:00,1
SERVER_3724,2020/3/22 12:57,1
SERVER_3724,2020/3/27 16:39,1
SERVER_3726,2020/6/2 4:41,3
SERVER_3727,2020/8/6 15:31,1
SERVER_3729,2020/9/15 13:07,2
SERVER_3729,2020/9/15 14:21,1
SERVER_3733,2020/5/7 21:02,2
SERVER_3733,2020/9/3 17:34,2
SERVER_3738,2020/7/22 21:51,2
SERVER_3738,2020/7/24 7:41,3
SERVER_3743,2020/11/9 14:33,3
SERVER_3745,2020/5/23 21:01,2
SERVER_3747,2020/7/28 22:06,3
SERVER_3748,2020/10/13 9:09,3
SERVER_375,2020/3/29 21:07,2
SERVER_3751,2019/12/29 0:43,2
SERVER_3757,2020/10/16 17:22,3
SERVER_3759,2020/5/8 7:41,1
SERVER_376,2020/4/10 20:15,2
SERVER_3776,2020/6/9 22:53,1
SERVER_3777,2020/9/3 2:55,3
SERVER_3777,2020/9/3 2:59,2
SERVER_3777,2020/9/4 5:51,3
SERVER_378,2020/3/25 18:51,3
SERVER_3784,2020/1/31 5:18,1
SERVER_3786,2020/7/23 17:54,1
SERVER_3789,2020/7/28 5:54,2
SERVER_3789,2020/9/19 17:06,3
SERVER_3794,2020/2/1 3:01,2
SERVER_3798,2020/5/12 14:53,3
SERVER_3801,2020/2/1 2:28,2
SERVER_3802,2020/7/15 15:24,1
SERVER_3805,2020/4/1 11:12,1
SERVER_3805,2020/4/1 11:12,3
SERVER_3809,2020/8/19 10:53,2
SERVER_381,2020/6/17 14:11,3
SERVER_3811,2020/4/26 5:43,2
SERVER_3812,2020/1/31 20:05,2
SERVER_3814,2020/9/23 16:01,3
SERVER_3815,2020/8/18 23:45,2
SERVER_3816,2020/1/19 22:35,2
SERVER_3818,2020/5/3 22:41,3
SERVER_3820,2020/3/31 7:04,2
SERVER_3822,2020/1/24 15:27,3
SERVER_3823,2020/8/21 6:03,2
SERVER_3824,2020/10/18 8:34,3
SERVER_3825,2020/9/11 4:19,2
SERVER_3826,2020/1/6 0:01,2
SERVER_3827,2020/5/21 18:14,1
SERVER_3830,2020/1/31 11:24,1
SERVER_3831,2019/12/28 21:56,2
SERVER_3832,2020/2/17 23:11,2
SERVER_3833,2020/7/23 14:49,3
SERVER_3836,2020/11/13 13:10,3
SERVER_3839,2020/9/21 1:38,3
SERVER_384,2020/1/5 17:05,2
SERVER_384,2020/11/1 16:47,1
SERVER_3840,2020/6/12 15:36,3
SERVER_3844,2020/5/4 12:11,2
SERVER_3847,2020/3/9 15:43,2
SERVER_3848,2020/5/25 11:56,2
SERVER_3849,2020/9/11 17:17,3
SERVER_385,2020/1/31 18:12,3
SERVER_3852,2020/5/8 22:21,2
SERVER_3856,2020/8/25 18:30,2
SERVER_3857,2020/4/5 7:28,2
SERVER_3859,2020/5/10 23:01,1
SERVER_3861,2020/7/22 19:27,2
SERVER_3861,2020/8/14 14:39,1
SERVER_3864,2020/7/13 18:34,2
SERVER_3865,2020/3/11 14:43,3
SERVER_3866,2020/3/13 17:12,2
SERVER_3867,2020/5/3 13:22,2
SERVER_3868,2020/6/3 16:25,1
SERVER_3870,2020/1/25 19:31,2
SERVER_3871,2020/8/21 9:18,2
SERVER_3873,2020/2/12 8:14,1
SERVER_3874,2020/5/3 1:42,1
SERVER_3887,2020/7/16 0:34,3
SERVER_3888,2020/5/22 23:09,3
SERVER_3889,2020/5/8 10:28,3
SERVER_3891,2020/9/3 23:22,2
SERVER_3896,2020/8/18 16:25,3
SERVER_3899,2020/6/4 14:41,1
SERVER_39,2020/5/21 18:24,3
SERVER_3903,2020/3/6 14:20,2
SERVER_3907,2020/9/5 9:21,3
SERVER_3910,2020/10/28 1:53,2
SERVER_3910,2020/11/13 15:28,2
SERVER_3910,2020/11/13 16:52,2
SERVER_3911,2020/2/25 18:59,2
SERVER_3911,2020/2/25 19:02,2
SERVER_3913,2020/2/11 14:39,3
SERVER_3914,2020/1/22 16:43,1
SERVER_3914,2020/8/24 15:11,1
SERVER_3916,2020/1/4 15:43,3
SERVER_3916,2020/1/10 2:22,3
SERVER_3916,2020/11/6 21:06,3
SERVER_3918,2020/2/21 0:56,1
SERVER_3919,2020/7/30 15:56,3
SERVER_392,2020/5/25 22:20,3
SERVER_3920,2020/9/4 4:00,2
SERVER_3923,2020/1/15 2:40,2
SERVER_3925,2020/6/25 10:58,3
SERVER_393,2020/7/20 15:33,2
SERVER_3930,2020/2/10 12:44,2
SERVER_3931,2020/8/12 5:26,2
SERVER_3932,2020/1/23 20:09,3
SERVER_3933,2020/11/20 22:50,1
SERVER_3935,2020/3/10 3:36,2
SERVER_3935,2020/3/13 12:47,1
SERVER_3939,2020/11/13 6:04,1
SERVER_3942,2020/4/18 16:35,1
SERVER_3943,2020/1/7 15:47,3
SERVER_3946,2020/4/22 5:06,1
SERVER_3947,2020/3/3 16:54,1
SERVER_3948,2020/2/5 13:52,3
SERVER_3948,2020/2/18 11:37,1
SERVER_3951,2020/5/15 3:22,1
SERVER_3960,2020/2/5 17:14,3
SERVER_3962,2020/1/20 22:48,2
SERVER_3962,2020/1/30 7:28,1
SERVER_3962,2020/3/2 13:27,1
SERVER_3963,2020/11/1 12:20,2
SERVER_3970,2020/5/16 22:04,1
SERVER_3973,2020/4/4 19:36,2
SERVER_3974,2020/8/18 18:40,1
SERVER_3975,2020/10/9 3:35,2
SERVER_3975,2020/10/14 15:22,0
SERVER_3976,2020/5/18 22:45,1
SERVER_3977,2020/4/16 20:18,2
SERVER_3978,2020/8/4 21:56,2
SERVER_3981,2020/7/10 13:39,2
SERVER_3983,2020/7/14 9:20,1
SERVER_3984,2020/10/30 16:48,2
SERVER_3986,2020/1/29 16:42,2
SERVER_3988,2020/10/28 14:02,3
SERVER_3989,2020/5/13 17:43,3
SERVER_399,2020/3/23 0:17,2
SERVER_399,2020/3/25 20:27,2
SERVER_3991,2020/9/1 16:24,0
SERVER_3991,2020/9/25 5:12,3
SERVER_3992,2020/10/7 10:14,2
SERVER_3994,2020/1/26 19:24,3
SERVER_3994,2020/3/24 15:33,3
SERVER_3994,2020/4/3 9:31,3
SERVER_40,2020/7/21 15:41,2
SERVER_400,2020/1/12 21:14,3
SERVER_4005,2020/7/2 10:14,3
SERVER_4008,2020/5/6 11:26,3
SERVER_4009,2020/7/14 17:16,2
SERVER_401,2020/9/20 13:17,3
SERVER_4013,2020/3/12 13:39,3
SERVER_4014,2020/4/6 17:03,3
SERVER_4017,2020/6/12 7:23,2
SERVER_402,2020/10/17 15:34,2
SERVER_4027,2020/5/6 3:09,3
SERVER_4028,2020/10/23 15:51,3
SERVER_4030,2020/2/9 3:46,3
SERVER_4034,2020/5/20 10:25,3
SERVER_4043,2020/10/15 2:46,2
SERVER_4044,2020/9/17 16:49,3
SERVER_4045,2020/5/6 4:31,2
SERVER_4046,2020/9/22 11:02,2
SERVER_4046,2020/9/22 12:39,1
SERVER_4046,2020/10/3 16:04,2
SERVER_4046,2020/10/3 17:49,1
SERVER_4047,2020/3/4 21:59,2
SERVER_4049,2020/5/20 5:31,2
SERVER_405,2020/4/16 17:04,2
SERVER_405,2020/4/17 14:51,2
SERVER_4053,2020/10/28 17:20,3
SERVER_4059,2020/3/16 2:47,2
SERVER_406,2020/8/19 5:36,1
SERVER_4064,2020/1/12 11:41,2
SERVER_4067,2020/7/16 10:38,2
SERVER_4067,2020/11/10 0:26,1
SERVER_4068,2020/3/17 22:54,1
SERVER_4068,2020/3/24 12:12,2
SERVER_4070,2020/5/13 5:11,1
SERVER_4070,2020/5/20 23:35,1
SERVER_4070,2020/6/2 9:41,1
SERVER_4072,2020/5/15 15:01,2
SERVER_4085,2020/8/19 20:10,2
SERVER_4086,2020/10/19 9:12,1
SERVER_4087,2020/6/2 19:00,2
SERVER_4089,2020/6/10 9:30,2
SERVER_409,2020/1/30 22:52,2
SERVER_409,2020/6/6 0:49,2
SERVER_4091,2020/10/27 22:14,2
SERVER_4092,2020/5/30 19:46,1
SERVER_4097,2020/4/25 12:24,1
SERVER_4098,2020/10/20 11:50,2
SERVER_41,2020/1/15 4:28,2
SERVER_410,2020/7/18 7:25,2
SERVER_4100,2020/3/21 12:02,2
SERVER_4101,2020/8/14 23:30,3
SERVER_4104,2020/1/27 15:57,1
SERVER_4105,2020/9/16 15:00,2
SERVER_4109,2020/3/22 23:09,3
SERVER_4109,2020/7/23 16:42,3
SERVER_4110,2020/9/20 11:39,2
SERVER_4110,2020/10/9 20:52,3
SERVER_4112,2020/11/17 23:07,2
SERVER_4116,2020/7/17 17:24,1
SERVER_4117,2020/1/30 7:51,2
SERVER_4121,2020/9/29 7:07,1
SERVER_4123,2020/3/14 3:27,1
SERVER_4124,2020/1/10 6:46,1
SERVER_4125,2020/7/20 21:30,2
SERVER_4127,2020/8/11 7:03,2
SERVER_4128,2020/3/22 6:36,2
SERVER_4128,2020/3/22 6:41,2
SERVER_4129,2020/2/2 19:49,1
SERVER_4130,2020/10/14 9:40,2
SERVER_4134,2020/10/19 2:59,2
SERVER_4134,2020/10/19 7:21,1
SERVER_4135,2020/9/21 20:33,3
SERVER_414,2020/6/26 2:58,3
SERVER_4145,2020/5/27 11:44,2
SERVER_4148,2020/3/25 17:42,2
SERVER_4149,2020/1/18 4:20,1
SERVER_4150,2020/4/7 20:36,3
SERVER_4151,2020/4/27 21:06,2
SERVER_4151,2020/4/29 1:22,1
SERVER_4153,2020/5/6 15:54,3
SERVER_4155,2020/1/14 18:05,3
SERVER_4155,2020/1/20 16:30,3
SERVER_4156,2020/5/20 16:05,2
SERVER_4157,2020/7/17 8:38,3
SERVER_4157,2020/7/17 9:39,1
SERVER_4158,2020/4/27 7:19,2
SERVER_4159,2020/10/20 20:54,2
SERVER_4162,2020/10/26 9:18,2
SERVER_4164,2020/1/21 14:59,2
SERVER_4164,2020/7/7 21:37,2
SERVER_4167,2020/9/9 8:24,1
SERVER_4173,2020/4/23 20:42,2
SERVER_4174,2019/12/28 6:20,2
SERVER_4176,2020/8/5 11:39,2
SERVER_4181,2020/3/23 20:38,3
SERVER_4183,2020/6/2 12:24,1
SERVER_4185,2020/4/9 15:25,1
SERVER_4185,2020/4/17 18:56,2
SERVER_4187,2020/2/23 9:09,2
SERVER_4189,2020/1/24 14:47,2
SERVER_4192,2020/5/9 3:31,2
SERVER_4195,2020/8/30 1:33,3
SERVER_4199,2020/11/16 12:15,3
SERVER_4201,2020/9/5 10:45,2
SERVER_4204,2020/6/26 8:06,1
SERVER_4205,2020/1/1 19:16,3
SERVER_4205,2020/1/1 20:16,1
SERVER_4208,2020/3/10 6:18,1
SERVER_4211,2020/6/5 13:33,3
SERVER_4212,2020/7/3 4:48,2
SERVER_4214,2020/9/24 3:22,2
SERVER_4215,2020/3/15 12:32,2
SERVER_4216,2020/2/1 1:23,1
SERVER_4216,2020/2/5 14:24,2
SERVER_4217,2020/5/18 12:24,2
SERVER_4218,2020/11/12 10:51,2
SERVER_422,2020/11/4 15:11,0
SERVER_4222,2020/7/20 17:35,1
SERVER_4225,2020/1/27 6:54,1
SERVER_4226,2019/12/31 11:23,2
SERVER_4228,2020/10/8 7:18,2
SERVER_4228,2020/10/8 7:22,2
SERVER_4230,2020/8/26 17:45,2
SERVER_4231,2020/7/23 8:41,1
SERVER_4232,2020/6/9 16:54,2
SERVER_4233,2020/8/4 10:54,2
SERVER_4234,2020/10/21 2:56,2
SERVER_4236,2020/10/9 19:52,3
SERVER_4237,2020/6/1 22:03,2
SERVER_4237,2020/6/3 10:45,1
SERVER_4240,2020/7/30 18:00,1
SERVER_4249,2020/3/26 6:14,2
SERVER_4249,2020/3/26 7:14,1
SERVER_4253,2020/3/8 5:03,1
SERVER_4254,2020/3/15 8:28,1
SERVER_4255,2020/3/10 20:43,2
SERVER_4255,2020/3/10 21:43,1
SERVER_426,2020/1/31 21:39,2
SERVER_426,2020/3/31 10:25,2
SERVER_4260,2020/11/10 14:22,1
SERVER_4264,2020/8/13 23:22,2
SERVER_4266,2020/3/27 7:31,2
SERVER_4267,2020/5/11 17:01,2
SERVER_4269,2020/6/9 1:52,3
SERVER_427,2020/3/3 1:54,2
SERVER_4274,2020/1/1 14:32,2
SERVER_4275,2020/4/10 10:42,2
SERVER_4277,2020/6/9 16:24,3
SERVER_4277,2020/7/4 11:33,3
SERVER_4279,2020/4/20 7:03,2
SERVER_4282,2020/4/14 11:45,2
SERVER_4287,2020/7/28 6:15,1
SERVER_4289,2020/8/5 3:20,2
SERVER_4290,2020/1/9 8:30,2
SERVER_4299,2020/2/3 3:22,2
SERVER_4299,2020/2/3 4:33,1
SERVER_4300,2020/5/14 23:40,2
SERVER_431,2020/1/20 7:00,2
SERVER_4317,2020/8/29 15:26,1
SERVER_4320,2020/10/11 18:14,2
SERVER_4320,2020/10/11 19:14,1
SERVER_4321,2020/5/4 23:13,2
SERVER_4322,2020/8/1 14:29,1
SERVER_4325,2020/5/1 8:32,2
SERVER_4327,2020/6/14 5:26,2
SERVER_4332,2020/5/3 20:48,2
SERVER_4335,2020/6/15 16:25,2
SERVER_4337,2020/3/11 8:06,2
SERVER_4338,2020/10/27 1:57,2
SERVER_434,2020/7/28 16:10,2
SERVER_4344,2020/4/15 2:39,1
SERVER_4345,2020/8/18 13:33,2
SERVER_4345,2020/8/20 2:07,1
SERVER_4346,2020/4/28 21:05,2
SERVER_4346,2020/6/29 7:27,2
SERVER_4346,2020/6/29 7:28,2
SERVER_4349,2020/6/9 2:40,2
SERVER_4352,2020/4/20 16:10,1
SERVER_4356,2020/1/1 18:25,2
SERVER_4358,2020/2/25 18:28,2
SERVER_4358,2020/2/25 18:43,3
SERVER_4360,2020/8/21 15:41,1
SERVER_4360,2020/11/7 15:04,1
SERVER_4362,2020/7/30 17:30,2
SERVER_4366,2020/6/11 4:25,2
SERVER_4367,2020/4/3 5:40,2
SERVER_4368,2020/7/25 22:13,3
SERVER_437,2020/1/25 5:14,1
SERVER_437,2020/7/27 20:54,2
SERVER_4372,2020/6/25 3:45,1
SERVER_4373,2020/4/30 21:55,2
SERVER_4374,2020/7/29 12:31,1
SERVER_4375,2020/7/25 17:26,2
SERVER_4377,2020/8/10 12:32,2
SERVER_438,2020/5/19 0:53,1
SERVER_4381,2020/3/19 9:32,1
SERVER_4385,2020/6/13 11:59,1
SERVER_4386,2020/6/9 0:35,2
SERVER_4387,2020/6/9 2:11,2
SERVER_439,2020/5/21 22:03,1
SERVER_4390,2020/8/8 7:09,2
SERVER_4390,2020/8/8 8:08,1
SERVER_4394,2020/2/24 7:22,1
SERVER_4395,2020/1/29 1:03,1
SERVER_4397,2020/2/12 4:16,2
SERVER_4398,2020/4/11 10:19,2
SERVER_4399,2020/10/17 11:00,1
SERVER_44,2020/7/28 11:17,2
SERVER_440,2020/9/28 2:20,2
SERVER_4403,2020/4/2 4:40,2
SERVER_4406,2020/6/6 12:11,1
SERVER_4408,2020/1/23 22:56,2
SERVER_441,2020/5/21 15:24,2
SERVER_4410,2020/4/24 6:50,1
SERVER_4411,2020/8/28 18:15,2
SERVER_4411,2020/9/22 11:15,2
SERVER_4416,2020/11/24 16:03,1
SERVER_4417,2020/5/5 22:22,2
SERVER_4419,2020/1/9 14:37,3
SERVER_4419,2020/3/16 16:59,1
SERVER_4427,2020/7/23 3:56,2
SERVER_443,2020/9/11 5:50,0
SERVER_4431,2020/4/21 15:46,2
SERVER_4433,2020/8/10 19:54,2
SERVER_4433,2020/8/10 21:22,0
SERVER_4434,2020/7/21 21:09,2
SERVER_4435,2020/3/7 16:25,2
SERVER_4436,2020/4/22 17:26,1
SERVER_4437,2020/7/22 23:22,2
SERVER_4439,2020/8/30 3:36,1
SERVER_4441,2020/4/12 20:23,2
SERVER_4441,2020/5/25 3:07,2
SERVER_4441,2020/5/25 3:17,2
SERVER_4442,2020/5/3 9:08,2
SERVER_4444,2019/12/28 21:40,2
SERVER_4444,2019/12/28 23:10,1
SERVER_4445,2020/6/14 20:16,2
SERVER_4450,2020/8/6 19:40,1
SERVER_4453,2020/6/15 17:54,2
SERVER_4454,2020/7/30 19:42,2
SERVER_4455,2020/10/16 7:51,2
SERVER_4458,2020/3/8 7:51,1
SERVER_446,2020/2/18 22:24,1
SERVER_4462,2020/10/10 17:44,2
